,protein1,protein2,weight
24329,YJR099W,YOR346W,1.580272602
24330,YML124C,YNL222W,1.580270202
24331,YEL056W,YPR161C,1.58026796
24332,YJL122W,YOL145C,1.580236415
24333,YAR002W,YFR019W,1.580213197
24334,YMR133W,YNL107W,1.580201355
24335,YER007C-A,YLL002W,1.580199882
24336,YDR143C,YPL001W,1.580171616
24337,YGR270W,YOR141C,1.58011646
24338,YGR274C,YKR082W,1.580039928
24339,YDR335W,YGL115W,1.580027624
24340,YDL185W,YPL248C,1.579998753
24341,YAL019W,YMR055C,1.579977101
24342,YER007W,YNL153C,1.579952598
24343,YKR028W,YLR082C,1.579938016
24344,YCR081W,YMR236W,1.579886066
24345,YDR260C,YPR161C,1.579868945
24346,YGR156W,YHR200W,1.579865731
24347,YCR077C,YLR095C,1.579838894
24348,YOR213C,YPR070W,1.579835005
24349,YCR077C,YMR201C,1.579808722
24350,YKL212W,YPL165C,1.579787129
24351,YEL018W,YOL012C,1.579759571
24352,YBL008W,YDR378C,1.579751385
24353,YMR227C,YNR010W,1.579743088
24354,YER116C,YHR081W,1.579740661
24355,YEL018W,YNL107W,1.579740197
24356,YKR098C,YPR046W,1.579738739
24357,YDL176W,YKR028W,1.579735328
24358,YDR255C,YIR002C,1.579729316
24359,YER151C,YOL067C,1.579723568
24360,YDR419W,YMR201C,1.579718163
24361,YBR057C,YJL115W,1.579694469
24362,YDL097C,YLR216C,1.579681404
24363,YKL149C,YMR060C,1.579661439
24364,YDR014W,YER104W,1.579628569
24365,YBR231C,YNR051C,1.579627158
24366,YBR195C,YGL213C,1.579619842
24367,YDR004W,YGL087C,1.579571001
24368,YFR019W,YML032C,1.579569034
24369,YAR007C,YLR453C,1.579567938
24370,YBR103W,YGL249W,1.579543496
24371,YBL046W,YNL004W,1.579525998
24372,YLR182W,YOL094C,1.579513076
24373,YDL116W,YER125W,1.579493108
24374,YIL010W,YMR021C,1.579486903
24375,YNL312W,YPL008W,1.579477233
24376,YFR040W,YPR120C,1.57947577
24377,YGR221C,YLR218C,1.579461402
24378,YER083C,YJR043C,1.579447751
24379,YFR038W,YMR176W,1.579433474
24380,YDR334W,YKL213C,1.57942358
24381,YER164W,YOR106W,1.579414794
24382,YDR108W,YPL128C,1.579408692
24383,YDR155C,YIL010W,1.579398319
24384,YIR005W,YKL053C-A,1.579391274
24385,YHR090C,YJL115W,1.57936264
24386,YGR274C,YLR320W,1.579359729
24387,YEL031W,YER007C-A,1.579344809
24388,YHR167W,YNL251C,1.579336145
24389,YKL149C,YNL199C,1.579329826
24390,YGL066W,YMR198W,1.579318891
24391,YAL042W,YPL086C,1.579313707
24392,YBR114W,YCR002C,1.579309699
24393,YDL074C,YER088C,1.579302823
24394,YER035W,YLR265C,1.579254801
24395,YIL133C,YLR329W,1.579239928
24396,YER007W,YGR184C,1.579234309
24397,YLR320W,YNL290W,1.57916022
24398,YGR006W,YOL108C,1.579152076
24399,YDL154W,YMR167W,1.579119415
24400,YDL155W,YJL030W,1.579116301
24401,YDR245W,YMR001C,1.579059936
24402,YER167W,YNL068C,1.579037749
24403,YIL128W,YMR112C,1.579029092
24404,YDR289C,YML124C,1.578988328
24405,YEL056W,YNL199C,1.578979084
24406,YAL013W,YGL213C,1.578969158
24407,YDR092W,YER164W,1.578924693
24408,YDR207C,YOR089C,1.578917484
24409,YER123W,YGL025C,1.578900125
24410,YJR006W,YOR144C,1.578877814
24411,YJR043C,YLR079W,1.57886557
24412,YOR174W,YPL138C,1.578853598
24413,YDL051W,YML109W,1.578846321
24414,YBL052C,YKL160W,1.578819146
24415,YDR488C,YJR052W,1.578804059
24416,YDR207C,YER019W,1.578784819
24417,YDL002C,YML098W,1.57877763
24418,YMR219W,YOR308C,1.578764025
24419,YGR063C,YML102W,1.578730412
24420,YDR378C,YMR219W,1.578713639
24421,YAL011W,YLR033W,1.578713377
24422,YER161C,YGL043W,1.578697092
24423,YER035W,YJR036C,1.578693725
24424,YGL213C,YKL213C,1.578677569
24425,YDR075W,YMR190C,1.578642124
24426,YMR022W,YPL269W,1.578623584
24427,YER111C,YOR038C,1.578619285
24428,YDR190C,YNR003C,1.578616672
24429,YDL185W,YJR126C,1.578589702
24430,YLR024C,YNL323W,1.578559353
24431,YJL183W,YLR418C,1.578554866
24432,YGR208W,YOR124C,1.578547909
24433,YBR279W,YMR312W,1.578529839
24434,YBL016W,YNL248C,1.578479637
24435,YDL116W,YJL124C,1.578469535
24436,YCL037C,YMR198W,1.578456662
24437,YDR469W,YJR006W,1.578433294
24438,YJL168C,YKL119C,1.578405174
24439,YIL010W,YNR048W,1.578391434
24440,YNL147W,YPL042C,1.578385217
24441,YDR335W,YIL128W,1.578375422
24442,YML041C,YML069W,1.578371252
24443,YBR223C,YMR176W,1.578367566
24444,YKL160W,YNL030W,1.578357862
24445,YFR013W,YMR075W,1.578353939
24446,YFR010W,YGL020C,1.578347404
24447,YML034W,YNL139C,1.578332365
24448,YIR008C,YOR189W,1.578327055
24449,YHL039W,YPL116W,1.578317826
24450,YIL153W,YLR265C,1.578297923
24451,YBL088C,YDR369C,1.578294589
24452,YGR258C,YPL113C,1.578234072
24453,YJL187C,YMR078C,1.578216986
24454,YMR179W,YPR018W,1.578209964
24455,YER116C,YNL222W,1.578199375
24456,YDR155C,YKR054C,1.57816361
24457,YBR245C,YNL206C,1.578157638
24458,YER016W,YPL129W,1.578136558
24459,YHR167W,YMR133W,1.578131784
24460,YDR076W,YFL023W,1.578098807
24461,YDL059C,YLR079W,1.578086813
24462,YDR469W,YFR036W,1.578046423
24463,YDR190C,YLR087C,1.578029818
24464,YKL112W,YKR072C,1.57801966
24465,YFL023W,YJR043C,1.578016177
24466,YER144C,YKR054C,1.578015767
24467,YCL011C,YKR010C,1.578014408
24468,YDR369C,YOR025W,1.577997372
24469,YOL051W,YOR308C,1.57796373
24470,YJL183W,YMR227C,1.577951948
24471,YDL005C,YNL307C,1.577934652
24472,YBR114W,YLR278C,1.577929934
24473,YAR007C,YHR025W,1.577915273
24474,YGR056W,YJL179W,1.577913903
24475,YDL020C,YOR144C,1.57790277
24476,YDR097C,YIR002C,1.577862582
24477,YEL056W,YGR086C,1.577854746
24478,YDL076C,YPL256C,1.577852021
24479,YFR013W,YPL018W,1.577848106
24480,YHR157W,YML021C,1.577845793
24481,YDR318W,YGR006W,1.577834504
24482,YFL039C,YOR058C,1.577797232
24483,YNL294C,YOR349W,1.577796656
24484,YAL040C,YMR036C,1.577796546
24485,YEL056W,YLR052W,1.577794247
24486,YEL012W,YNL307C,1.577754528
24487,YJR082C,YJR135C,1.577747823
24488,YOL051W,YPR164W,1.577745198
24489,YEL012W,YIL076W,1.577729764
24490,YIL153W,YML106W,1.577704115
24491,YGR200C,YKR029C,1.577658991
24492,YER151C,YFR036W,1.577654204
24493,YOR349W,YPL015C,1.577627908
24494,YDR311W,YPL180W,1.577627181
24495,YML060W,YOL012C,1.577620278
24496,YNL290W,YNR003C,1.577600429
24497,YGL058W,YMR216C,1.577588821
24498,YLR182W,YNL215W,1.577552848
24499,YML128C,YOR330C,1.577518483
24500,YDL164C,YDR334W,1.57751461
24501,YGL249W,YOR349W,1.577465501
24502,YKR029C,YMR001C,1.577431755
24503,YIL021W,YOL012C,1.57742204
24504,YDL099W,YHR079C-A,1.577402277
24505,YGR156W,YLR182W,1.577358139
24506,YPL241C,YPR135W,1.577356279
24507,YAL013W,YOR297C,1.577318749
24508,YHR041C,YLR024C,1.577315152
24509,YNL215W,YNR051C,1.577307098
24510,YDR311W,YOR039W,1.577303704
24511,YGL151W,YOL004W,1.577302845
24512,YBR114W,YMR078C,1.577232208
24513,YBR088C,YMR078C,1.577220286
24514,YMR272C,YOR330C,1.577208973
24515,YJR135C,YPR007C,1.577203732
24516,YJL047C,YPL254W,1.577193086
24517,YDR143C,YPL128C,1.577186166
24518,YDL002C,YKL018W,1.577184181
24519,YDR359C,YHR066W,1.577181695
24520,YDR369C,YIL040W,1.577174597
24521,YDR108W,YOL145C,1.577169424
24522,YFL001W,YLR373C,1.577151172
24523,YDL122W,YNL030W,1.577142048
24524,YER171W,YML124C,1.577099664
24525,YHR081W,YIL040W,1.577072872
24526,YIL128W,YLR418C,1.577063396
24527,YKL117W,YNL004W,1.577044989
24528,YGL124C,YGL222C,1.577038635
24529,YDR378C,YLR015W,1.577028464
24530,YJR104C,YOR043W,1.577015658
24531,YHR167W,YNL136W,1.576986599
24532,YDR440W,YMR312W,1.576972236
24533,YCR028C-A,YLR082C,1.576934395
24534,YDL134C,YPL155C,1.576870333
24535,YER178W,YNL248C,1.576869999
24536,YGL124C,YMR039C,1.576866683
24537,YDR482C,YPL150W,1.576857481
24538,YMR133W,YNL298W,1.576841197
24539,YML008C,YPL138C,1.576839861
24540,YDL076C,YJL148W,1.576821905
24541,YJL181W,YMR022W,1.576796515
24542,YBR198C,YER155C,1.576794489
24543,YDL165W,YGL255W,1.576791832
24544,YNL224C,YNL246W,1.576768918
24545,YMR272C,YNL330C,1.57675462
24546,YNL030W,YPR164W,1.576753347
24547,YDR469W,YPR186C,1.576750068
24548,YJR140C,YNL288W,1.576740086
24549,YER125W,YKL117W,1.576739675
24550,YJR032W,YOR039W,1.576733201
24551,YCL011C,YDR482C,1.576721258
24552,YCL016C,YLR320W,1.57667935
24553,YDL176W,YPL116W,1.576615326
24554,YDL056W,YDR108W,1.576595859
24555,YBR103W,YML060W,1.576587651
24556,YGL124C,YHR178W,1.576553074
24557,YBR135W,YOR073W,1.576539729
24558,YDR378C,YMR075W,1.576527039
24559,YGL151W,YKL160W,1.576508012
24560,YDL076C,YOL094C,1.576499397
24561,YGR071C,YKR082W,1.576468391
24562,YMR021C,YOL054W,1.576431915
24563,YLR421C,YPR164W,1.576423848
24564,YJL176C,YOR297C,1.576414123
24565,YBR098W,YDR485C,1.576365951
24566,YGR186W,YKL018W,1.57634397
24567,YER111C,YFR036W,1.57634014
24568,YBR119W,YHR120W,1.576284492
24569,YER155C,YML106W,1.576272981
24570,YBL052C,YBR198C,1.576269589
24571,YCL010C,YGL168W,1.576262648
24572,YAL043C,YLR376C,1.57623024
24573,YML008C,YMR263W,1.576196716
24574,YDL140C,YKR029C,1.576191674
24575,YHR031C,YMR224C,1.576185051
24576,YCR065W,YOR058C,1.576182035
24577,YGL195W,YIL021W,1.576180321
24578,YCR033W,YER016W,1.57617014
24579,YDL076C,YOR039W,1.576123704
24580,YBR057C,YMR112C,1.576122973
24581,YDL164C,YGL195W,1.576115395
24582,YCR060W,YML041C,1.576070633
24583,YCL011C,YDL059C,1.576038333
24584,YMR224C,YNL222W,1.576037143
24585,YIL040W,YLL039C,1.576029501
24586,YMR060C,YNL151C,1.576025844
24587,YDR359C,YLR015W,1.575937104
24588,YMR201C,YPR189W,1.575931362
24589,YDL033C,YNR003C,1.57592889
24590,YER173W,YOR265W,1.575926924
24591,YLR033W,YOL012C,1.575911697
24592,YDL116W,YNL218W,1.575907138
24593,YIL040W,YLR190W,1.575904827
24594,YGL216W,YOR026W,1.575895794
24595,YCR052W,YIR008C,1.575860809
24596,YFR010W,YNL290W,1.575854027
24597,YCL011C,YCR086W,1.575853752
24598,YFL003C,YMR304W,1.575838337
24599,YMR190C,YOR033C,1.57583002
24600,YLR329W,YMR173W,1.575795609
24601,YLR055C,YNL290W,1.575776098
24602,YDR263C,YIL072W,1.575741576
24603,YLR320W,YMR275C,1.575738453
24604,YBR135W,YDL164C,1.575735316
24605,YDR378C,YIL128W,1.575728918
24606,YHR191C,YPR070W,1.575722025
24607,YGL043W,YJL030W,1.575720431
24608,YJR014W,YML111W,1.57571864
24609,YCR086W,YJR135C,1.575688572
24610,YJL030W,YPR070W,1.575628436
24611,YGL183C,YMR173W,1.57560758
24612,YMR038C,YNL290W,1.575601696
24613,YDL074C,YOR124C,1.575593075
24614,YKL213C,YMR179W,1.575573339
24615,YMR144W,YNL021W,1.575506733
24616,YDR477W,YIL084C,1.575483744
24617,YAL011W,YDL074C,1.575455785
24618,YDR121W,YNL021W,1.575454591
24619,YDR293C,YMR127C,1.575452665
24620,YLR005W,YML098W,1.57543439
24621,YDR469W,YGL163C,1.575428576
24622,YML098W,YPR070W,1.575426161
24623,YHR178W,YMR275C,1.575406361
24624,YKR062W,YNL297C,1.575392748
24625,YBR087W,YPR120C,1.575390075
24626,YGL183C,YLR102C,1.575368562
24627,YCR028C-A,YLR218C,1.575337378
24628,YFL023W,YKR062W,1.575336123
24629,YKL117W,YKR048C,1.575300827
24630,YBR195C,YDR225W,1.57527208
24631,YER116C,YLR418C,1.57526375
24632,YKL114C,YOR033C,1.575254037
24633,YNL153C,YOR001W,1.575218461
24634,YMR275C,YNL218W,1.575212802
24635,YCL016C,YDR200C,1.575196136
24636,YER092W,YPL101W,1.575169966
24637,YDR108W,YDR289C,1.575166427
24638,YGL020C,YMR015C,1.575142735
24639,YDL097C,YLR455W,1.575141565
24640,YCL029C,YOR172W,1.575140423
24641,YGL112C,YLL002W,1.575122494
24642,YBR245C,YDR150W,1.575113028
24643,YBL008W,YPL226W,1.575111853
24644,YDL005C,YIL128W,1.575109585
24645,YMR223W,YNL201C,1.5750729
24646,YBR010W,YMR179W,1.575043945
24647,YGR056W,YNL294C,1.575043171
24648,YIR008C,YOR123C,1.575041839
24649,YAL013W,YLR024C,1.575037424
24650,YBR193C,YDR311W,1.575031621
24651,YBR098W,YCL016C,1.575026992
24652,YBR087W,YJL013C,1.575024992
24653,YDR254W,YMR127C,1.57501577
24654,YDR369C,YJR073C,1.574933485
24655,YGL115W,YOL068C,1.574933133
24656,YDL097C,YFR010W,1.574911616
24657,YBR087W,YER016W,1.574895567
24658,YER007W,YNL139C,1.574865926
24659,YGL195W,YMR263W,1.574845362
24660,YBL036C,YOR330C,1.574833931
24661,YBR231C,YGL086W,1.574832665
24662,YML106W,YMR060C,1.574812379
24663,YER161C,YFL013C,1.574812174
24664,YDR075W,YKR082W,1.574804059
24665,YDR150W,YGL251C,1.574792979
24666,YKR029C,YOL017W,1.574786291
24667,YGL255W,YHR120W,1.574764055
24668,YDL164C,YKL212W,1.574703045
24669,YJR082C,YNL294C,1.574699442
24670,YDR314C,YMR137C,1.574682644
24671,YDR359C,YMR038C,1.574679145
24672,YAL013W,YDL013W,1.574651801
24673,YFL039C,YMR036C,1.574634759
24674,YER116C,YLR039C,1.574629946
24675,YDL020C,YER083C,1.574616359
24676,YGR200C,YMR112C,1.57459052
24677,YCL029C,YKR010C,1.574587675
24678,YBR198C,YKL144C,1.574571794
24679,YAL019W,YKL149C,1.57456105
24680,YMR179W,YNL248C,1.574555216
24681,YJL197W,YJR052W,1.574524374
24682,YDR156W,YNL139C,1.574521059
24683,YBR198C,YPL226W,1.574493684
24684,YER016W,YFR037C,1.574476547
24685,YAL043C,YNL288W,1.574465138
24686,YCR081W,YLR200W,1.574456417
24687,YMR100W,YPR018W,1.574455579
24688,YDR076W,YJL148W,1.574437272
24689,YDR378C,YPL153C,1.574433037
24690,YHL022C,YPL127C,1.574421749
24691,YER144C,YOR265W,1.57441969
24692,YBR087W,YDR318W,1.574410819
24693,YML034W,YML094W,1.574404487
24694,YBR289W,YPR186C,1.574395974
24695,YBR278W,YML094W,1.574387559
24696,YBR289W,YHR090C,1.574373704
24697,YBR274W,YMR273C,1.574366016
24698,YBR135W,YKL018W,1.574354135
24699,YGL195W,YKL018W,1.574348109
24700,YDR505C,YHR041C,1.574343846
24701,YKR029C,YML071C,1.574336423
24702,YMR005W,YMR060C,1.574330363
24703,YCR020W-B,YDR257C,1.574321019
24704,YDL076C,YOR341W,1.57431081
24705,YBL067C,YFL001W,1.57430351
24706,YCL037C,YMR112C,1.574303303
24707,YMR224C,YOL145C,1.57429621
24708,YCR033W,YNL288W,1.574276655
24709,YIR009W,YLR102C,1.574270967
24710,YLR216C,YLR288C,1.574251422
24711,YGL112C,YJR140C,1.574247004
24712,YOL094C,YOR191W,1.574237713
24713,YBR087W,YPL167C,1.574236235
24714,YLR210W,YPL018W,1.574165325
24715,YGL127C,YPL226W,1.574160594
24716,YNL330C,YPL122C,1.574159831
24717,YEL003W,YPR023C,1.574153203
24718,YML124C,YOR207C,1.574107973
24719,YBR119W,YMR039C,1.574107376
24720,YDL135C,YOR339C,1.57409484
24721,YEL061C,YKR010C,1.574084518
24722,YER155C,YLR418C,1.574072607
24723,YDL020C,YOR039W,1.57405402
24724,YML098W,YOR174W,1.574048398
24725,YDR363W-A,YKL160W,1.574043027
24726,YMR078C,YPL015C,1.574040254
24727,YLR056W,YMR039C,1.574037418
24728,YDR488C,YPL150W,1.574000209
24729,YML127W,YOL054W,1.573997025
24730,YKL119C,YOR308C,1.573996582
24731,YBR175W,YGR156W,1.573996042
24732,YHR191C,YKR010C,1.573994714
24733,YDL097C,YOR195W,1.573977105
24734,YER171W,YJR032W,1.573973458
24735,YHR041C,YMR167W,1.573963299
24736,YDL053C,YIL035C,1.573962496
24737,YNL323W,YPR189W,1.57389999
24738,YER095W,YFR040W,1.573866153
24739,YBR030W,YHR115C,1.573862468
24740,YDR335W,YLR384C,1.573825507
24741,YKL114C,YOL043C,1.573809907
24742,YGL174W,YGR071C,1.573809412
24743,YBL019W,YPL113C,1.573781865
24744,YBR215W,YER092W,1.573777724
24745,YLR247C,YOR349W,1.573775203
24746,YFR037C,YMR021C,1.573756803
24747,YMR133W,YNL097C,1.573754086
24748,YDR440W,YGL168W,1.573720027
24749,YMR219W,YOR191W,1.5737154
24750,YLR095C,YLR381W,1.573712277
24751,YDL185W,YGL043W,1.573705511
24752,YAR002W,YDR334W,1.573660644
24753,YMR273C,YOR144C,1.573657469
24754,YDR451C,YOR340C,1.573640749
24755,YBR089C-A,YMR138W,1.573623813
24756,YBR119W,YGR274C,1.573611803
24757,YDL140C,YHR157W,1.573610148
24758,YOL145C,YPL086C,1.57359653
24759,YOR023C,YPL122C,1.573594399
24760,YGR156W,YML106W,1.573589912
24761,YDR475C,YPL127C,1.573576552
24762,YIR023W,YML119W,1.573550536
24763,YGR005C,YPR186C,1.573549477
24764,YGR186W,YMR219W,1.573545505
24765,YDL059C,YPL138C,1.573524704
24766,YBL007C,YPL226W,1.573501296
24767,YKR010C,YKR048C,1.573494106
24768,YBR171W,YKR048C,1.573488973
24769,YLR102C,YNL312W,1.573480853
24770,YJL179W,YOL072W,1.573448039
24771,YBL086C,YDL134C,1.573439924
24772,YFL013C,YML069W,1.573438547
24773,YMR227C,YOR308C,1.573433505
24774,YDR311W,YOR141C,1.57341883
24775,YGL251C,YPL269W,1.573418637
24776,YDL099W,YLR265C,1.57341814
24777,YBL008W,YMR284W,1.573413694
24778,YJR144W,YPR052C,1.573406402
24779,YBR095C,YBR195C,1.573360538
24780,YDR137W,YLL002W,1.573351293
24781,YDL101C,YNL250W,1.57334788
24782,YEL018W,YLR052W,1.573346547
24783,YDL056W,YNL097C,1.573328584
24784,YBR094W,YGL019W,1.573324684
24785,YEL037C,YOL072W,1.573315952
24786,YDR440W,YGL020C,1.573314276
24787,YBR193C,YER155C,1.573310778
24788,YKL144C,YMR198W,1.573310185
24789,YDR121W,YGR078C,1.573305201
24790,YBL046W,YMR223W,1.573286721
24791,YDL002C,YDL020C,1.573220179
24792,YAL055W,YER162C,1.573219699
24793,YIL128W,YML128C,1.573214548
24794,YCR033W,YJL179W,1.573191771
24795,YDR096W,YPL113C,1.573117418
24796,YDL227C,YLR385C,1.57311486
24797,YBR073W,YGL025C,1.5730324
24798,YKL119C,YMR021C,1.573018654
24799,YIL076W,YKL018W,1.573018267
24800,YLR418C,YOR124C,1.573008405
24801,YDL224C,YML109W,1.572977948
24802,YMR060C,YPL101W,1.572976801
24803,YCR077C,YPL138C,1.572956392
24804,YDL076C,YDR505C,1.572955765
24805,YBR289W,YPR164W,1.572941682
24806,YDR369C,YLR216C,1.572923299
24807,YAL043C,YLR039C,1.572911187
24808,YBL052C,YKR082W,1.572890632
24809,YHL024W,YIL066C,1.572879318
24810,YFR019W,YML062C,1.572877459
24811,YBR119W,YGL183C,1.572861304
24812,YGL115W,YPL256C,1.57283905
24813,YOL072W,YPR046W,1.572837777
24814,YBR114W,YDL070W,1.572827439
24815,YCR076C,YLR357W,1.572811892
24816,YDL076C,YPL181W,1.572801525
24817,YER104W,YPR018W,1.572797537
24818,YGL151W,YOL012C,1.572793389
24819,YFL001W,YOL145C,1.572749331
24820,YLR039C,YNL297C,1.572748146
24821,YBR095C,YOR191W,1.572696677
24822,YGR063C,YOL051W,1.572655283
24823,YML094W,YOR195W,1.572648483
24824,YLR288C,YOL094C,1.572604981
24825,YOL081W,YOR308C,1.572579715
24826,YDR334W,YER092W,1.572559314
24827,YDL116W,YLR015W,1.572550356
24828,YJL179W,YJR135C,1.57254391
24829,YBR114W,YDR059C,1.57253357
24830,YDL033C,YMR133W,1.572512514
24831,YNL139C,YPR007C,1.57249966
24832,YBR010W,YNL206C,1.572487538
24833,YDL176W,YDR073W,1.572458864
24834,YMR060C,YNL297C,1.572454627
24835,YAL002W,YKL160W,1.572440688
24836,YDL020C,YOL072W,1.572409252
24837,YBR103W,YGR078C,1.572402268
24838,YFL001W,YLR056W,1.572388172
24839,YJL092W,YKR082W,1.572387143
24840,YKR082W,YOL081W,1.572383754
24841,YLR200W,YLR381W,1.572380899
24842,YLR015W,YML098W,1.572370396
24843,YDR121W,YGR188C,1.572355855
24844,YBR111W-A,YOR058C,1.572354009
24845,YCR009C,YPL253C,1.572344301
24846,YBR030W,YER100W,1.572331598
24847,YNL236W,YNL251C,1.572319158
24848,YBR173C,YPL101W,1.572255481
24849,YEL037C,YJL168C,1.57225022
24850,YCL011C,YNL215W,1.572233016
24851,YMR223W,YNR048W,1.572228272
24852,YDR052C,YIL076W,1.572194881
24853,YIL035C,YPR068C,1.57218792
24854,YHR090C,YMR216C,1.57213721
24855,YGL174W,YML008C,1.572110673
24856,YDR245W,YHR167W,1.572108096
24857,YOR308C,YPL101W,1.572094873
24858,YGR186W,YPR187W,1.572085297
24859,YDR519W,YMR176W,1.572083457
24860,YHR191C,YNL312W,1.572079371
24861,YGR270W,YMR219W,1.572078108
24862,YML041C,YMR055C,1.572071575
24863,YBR119W,YHR041C,1.572067377
24864,YDR334W,YNL290W,1.572065412
24865,YIR008C,YLR200W,1.572055735
24866,YGR071C,YKR062W,1.572050327
24867,YML128C,YPR133C,1.572013546
24868,YDL194W,YDR318W,1.572005322
24869,YOL012C,YPL129W,1.572004281
24870,YDR207C,YEL003W,1.571975432
24871,YHL030W,YMR223W,1.571967307
24872,YGR063C,YMR272C,1.57190383
24873,YBL002W,YER007W,1.571887464
24874,YGL195W,YHL030W,1.571873535
24875,YLR200W,YMR263W,1.571863562
24876,YDR139C,YER164W,1.571855774
24877,YDR190C,YJR032W,1.571841747
24878,YJR073C,YLR033W,1.571813232
24879,YJL115W,YMR039C,1.57180147
24880,YLR015W,YML106W,1.571796439
24881,YGR156W,YJL115W,1.571786707
24882,YGL222C,YNL251C,1.571782399
24883,YDR488C,YPL248C,1.571781649
24884,YOL081W,YOR174W,1.57177687
24885,YDL140C,YGR056W,1.57175638
24886,YBL007C,YLR032W,1.57175523
24887,YCL016C,YHR154W,1.571750935
24888,YCR009C,YER177W,1.57173408
24889,YDL020C,YMR055C,1.571731085
24890,YER123W,YGL127C,1.57169199
24891,YMR198W,YNL312W,1.57169023
24892,YOL081W,YPL180W,1.571679785
24893,YGL004C,YOL108C,1.571669306
24894,YJL115W,YOR144C,1.571644112
24895,YGR208W,YML071C,1.571640526
24896,YDL155W,YLR032W,1.571636219
24897,YGR097W,YOR346W,1.571611431
24898,YER116C,YMR190C,1.571546021
24899,YOR039W,YOR339C,1.571519976
24900,YBR111W-A,YGR006W,1.571498431
24901,YML032C,YNL031C,1.571461316
24902,YGL195W,YNL030W,1.571423717
24903,YAR002W,YOR033C,1.57141958
24904,YAL011W,YKR010C,1.571416942
24905,YGL168W,YNL298W,1.57140208
24906,YHR191C,YLR421C,1.571393986
24907,YDR419W,YNR048W,1.57135194
24908,YGL058W,YKL018W,1.571347927
24909,YGR275W,YOR043W,1.571341238
24910,YBR048W,YPR161C,1.571326745
24911,YDR143C,YMR276W,1.571288141
24912,YML032C,YPR161C,1.571282512
24913,YDL097C,YOR014W,1.571281444
24914,YGL151W,YPR133C,1.571205911
24915,YGL195W,YNL330C,1.571205612
24916,YKL149C,YMR036C,1.571186915
24917,YEL031W,YKR077W,1.571150474
24918,YDR477W,YNL097C,1.57113022
24919,YAL043C,YJL183W,1.571105305
24920,YML032C,YPR120C,1.57106823
24921,YIR005W,YPR031W,1.571059767
24922,YCR077C,YPR120C,1.57105296
24923,YGL216W,YML094W,1.571046912
24924,YGR200C,YJL081C,1.571034168
24925,YDL033C,YJL168C,1.571027271
24926,YKR048C,YOR043W,1.571008143
24927,YDR121W,YLR200W,1.57097615
24928,YHR191C,YJR126C,1.570973889
24929,YHR081W,YOL067C,1.57097169
24930,YDL165W,YER162C,1.570948619
24931,YDR121W,YJR082C,1.57093402
24932,YNL236W,YNL298W,1.570922086
24933,YIL010W,YOL108C,1.57091249
24934,YCR066W,YLR320W,1.570905953
24935,YIR008C,YJR104C,1.570849108
24936,YMR179W,YOL145C,1.57084144
24937,YDL056W,YPL180W,1.570815215
24938,YML128C,YNL330C,1.570791647
24939,YGR071C,YLR350W,1.570777775
24940,YEL031W,YNL288W,1.570756496
24941,YJR014W,YPL113C,1.570752422
24942,YEL061C,YLR278C,1.570731997
24943,YDR156W,YNL312W,1.570694989
24944,YDR363W-A,YML008C,1.570683834
24945,YOR001W,YOR026W,1.570665659
24946,YDL135C,YNL136W,1.570626197
24947,YDR485C,YNL222W,1.570605925
24948,YHR079C-A,YOR386W,1.570593504
24949,YHR187W,YNL215W,1.570583428
24950,YMR284W,YOR189W,1.570562654
24951,YFL039C,YPL018W,1.570557129
24952,YGL151W,YOR043W,1.570547371
24953,YMR100W,YNL323W,1.570520363
24954,YKR010C,YOR195W,1.570508019
24955,YJL183W,YJR104C,1.570504662
24956,YEL056W,YKR054C,1.570493598
24957,YMR005W,YPL214C,1.570453298
24958,YNL107W,YPL086C,1.570387501
24959,YFL013C,YMR284W,1.570378844
24960,YBR173C,YDL056W,1.570374302
24961,YAL013W,YOR339C,1.570367972
24962,YGL090W,YLR381W,1.570366807
24963,YFL023W,YJL090C,1.570334193
24964,YCL037C,YIR002C,1.570327871
24965,YEL061C,YML034W,1.570313395
24966,YDR289C,YNL294C,1.570303661
24967,YIL076W,YPR187W,1.570303078
24968,YBR175W,YKL113C,1.570296373
24969,YLR044C,YLR082C,1.570281547
24970,YBR010W,YOR189W,1.570270237
24971,YGL124C,YJR073C,1.570268602
24972,YBR103W,YOR174W,1.570266786
24973,YBR193C,YJR140C,1.570250128
24974,YOL081W,YOR001W,1.570241473
24975,YDR052C,YJR073C,1.570228494
24976,YDR200C,YHR191C,1.57021758
24977,YER161C,YHL030W,1.570205817
24978,YGL168W,YOR089C,1.570189947
24979,YIL084C,YNL248C,1.570151852
24980,YGL163C,YOR001W,1.57014864
24981,YIL139C,YLR265C,1.570118108
24982,YDR121W,YNL199C,1.570090225
24983,YAL051W,YBL067C,1.57008718
24984,YHR157W,YOR023C,1.570070665
24985,YDR159W,YNL248C,1.570056253
24986,YAR002W,YDL074C,1.570037391
24987,YIL021W,YOR339C,1.570020705
24988,YAL051W,YPR066W,1.570020202
24989,YDR279W,YPL024W,1.569998365
24990,YBR098W,YFR010W,1.569974135
24991,YCR028C-A,YER111C,1.569948171
24992,YER171W,YGR200C,1.569937783
24993,YPR161C,YPR189W,1.56992762
24994,YDR488C,YEL056W,1.569907309
24995,YGL174W,YJR082C,1.569904188
24996,YKR082W,YMR133W,1.569890909
24997,YBL088C,YPR135W,1.56988721
