,protein1,protein2,weight
3921,YMR091C,YMR033W,0.379016
3922,YMR091C,YDR303C,0.518637
3923,YMR091C,YKR008W,0.598394
3924,YMR091C,YGR056W,0.604824
3925,YMR091C,YLR357W,0.580683
3926,YMR091C,YCR052W,0.604899
3927,YMR091C,YIL126W,0.573473
3928,YMR091C,YLR033W,0.577404
3929,YIL070C,YOR326W,0.481894
3930,YIL070C,YIL094C,0.242738
3931,YIL070C,YJL115W,0.273554
3932,YIL070C,YJR140C,0.240036
3933,YOR326W,YHR023W,0.447058
3934,YOR326W,YGL106W,0.459598
3935,YOR326W,YDR073W,0.245541
3936,YOR326W,YOR035C,0.594861
3937,YOR326W,YER083C,0.261756
3938,YOR326W,YBR109C,0.396575
3939,YOR326W,YJR132W,0.237633
3940,YGR165W,YNL137C,0.433415
3941,YGR165W,YBR251W,0.253114
3942,YGR165W,YBL090W,0.240036
3943,YGR165W,YGR084C,0.233028
3944,YGR165W,YOR158W,0.258469
3945,YGR165W,YPL013C,0.467144
3946,YGR165W,YKL003C,0.240036
3947,YGR165W,YMR158W,0.253114
3948,YGR165W,YGR061C,0.240036
3949,YGR165W,YNL271C,0.243323
3950,YNL137C,YNL306W,0.253114
3951,YNL137C,YBR251W,0.440423
3952,YNL137C,YGR215W,0.253114
3953,YNL137C,YBL090W,0.253114
3954,YNL137C,YGR084C,0.253114
3955,YNL137C,YOR158W,0.253114
3956,YNL137C,YPL013C,0.46179
3957,YNL137C,YKL003C,0.253114
3958,YNL137C,YMR158W,0.253114
3959,YNL137C,YJR101W,0.244826
3960,YNL137C,YJR113C,0.246106
3961,YNL137C,YPL118W,0.253114
3962,YNL137C,YIL093C,0.237818
3963,YDR364C,YDR416W,0.236397
3964,YDR364C,YCR063W,0.229891
3965,YDR364C,YER013W,0.248324
3966,YDR364C,YPR101W,0.241317
3967,YDR364C,YDL209C,0.493866
3968,YDR364C,YBR065C,0.248324
3969,YDR364C,YJR050W,0.229891
3970,YDR364C,YMR213W,0.235397
3971,YDR364C,YGR278W,0.261403
3972,YDR364C,YPL151C,0.229891
3973,YDR364C,YKL095W,0.237253
3974,YDR364C,YAL032C,0.514631
3975,YJL041W,YDR322W,0.237253
3976,YJL041W,YMR193W,0.268764
3977,YJL041W,YMR024W,0.237253
3978,YJL041W,YJL061W,0.73241
3979,YJL041W,YGR119C,0.576613
3980,YJL041W,YIL115C,0.780498
3981,YJL041W,YFR002W,0.729476
3982,YJL041W,YGL172W,0.526668
3983,YBL074C,YER029C,0.386646
3984,YBL074C,YCR063W,0.229891
3985,YBL074C,YHR156C,0.248324
3986,YBL074C,YHR165C,0.396442
3987,YBL074C,YOR319W,0.229891
3988,YBL074C,YBL104C,0.229891
3989,YER029C,YGR091W,0.49713
3990,YER029C,YDR416W,0.299768
3991,YER029C,YLR117C,0.298599
3992,YER029C,YGR074W,0.538172
3993,YER029C,YMR125W,0.281551
3994,YER029C,YDL087C,0.479057
3995,YER029C,YPL178W,0.33762
3996,YER029C,YGL100W,0.273678
3997,YER029C,YPR101W,0.33762
3998,YER029C,YMR240C,0.543734
3999,YER029C,YPL213W,0.517374
4000,YER029C,YGR162W,0.251746
4001,YER029C,YJR084W,0.388501
4002,YER029C,YHR165C,0.421777
4003,YER029C,YIR009W,0.406934
4004,YER029C,YPR182W,0.347922
4005,YER029C,YDL043C,0.367134
4006,YER029C,YOR319W,0.229921
4007,YER029C,YBL104C,0.383147
4008,YER029C,YBR152W,0.345324
4009,YER029C,YER112W,0.276112
4010,YER029C,YBR119W,0.356425
4011,YER029C,YML046W,0.339956
4012,YER029C,YHR086W,0.484666
4013,YER029C,YDR235W,0.33762
4014,YER029C,YLR298C,0.55941
4015,YER029C,YPR178W,0.31719
4016,YER029C,YKL012W,0.46458
4017,YER029C,YPR082C,0.354502
4018,YER029C,YIL061C,0.325478
4019,YER029C,YJL203W,0.353476
4020,YER029C,YDL030W,0.345824
4021,YGR250C,YNL138W,0.248324
4022,YGR250C,YER165W,0.25364
4023,YGR250C,YIR001C,0.323498
4024,YNL138W,YGR233C,0.506944
4025,YNL138W,YIR001C,0.281843
4026,YNL138W,YOL001W,0.229891
4027,YOR145C,YPL266W,0.246106
4028,YOR145C,YCR057C,0.271448
4029,YOR145C,YLR003C,0.264539
4030,YOR145C,YBR247C,0.319751
4031,YOR145C,YKL143W,0.233028
4032,YOR145C,YGR054W,0.246106
4033,YOR145C,YCL031C,0.233028
4034,YJR065C,YBR234C,0.507863
4035,YJR065C,YIL062C,0.824353
4036,YJR065C,YLR370C,0.802986
4037,YJR065C,YNR035C,0.809057
4038,YJR065C,YKL013C,0.54123
4039,YJR065C,YDL029W,0.802986
4040,YMR309C,YOR039W,0.286352
4041,YMR309C,YBR079C,0.568195
4042,YMR309C,YOR361C,0.525461
4043,YMR309C,YJL190C,0.263255
4044,YMR309C,YPR041W,0.586894
4045,YMR309C,YDR091C,0.426167
4046,YMR309C,YGL019W,0.290651
4047,YMR309C,YER102W,0.243601
4048,YMR309C,YDR429C,0.371085
4049,YMR309C,YPL081W,0.281688
4050,YOR039W,YBR079C,0.307845
4051,YOR039W,YIL035C,0.575874
4052,YOR039W,YOR361C,0.296622
4053,YOR039W,YGL207W,0.584536
4054,YOR039W,YMR172W,0.485691
4055,YOR039W,YGL019W,0.598823
4056,YOR039W,YLR418C,0.345973
4057,YOR039W,YKL088W,0.506131
4058,YOR039W,YOR061W,0.63146
4059,YOR039W,YER103W,0.247873
4060,YOR039W,YER164W,0.501341
4061,YOR039W,YOL145C,0.379599
4062,YOR039W,YDR429C,0.247873
4063,YOR039W,YML069W,0.427429
4064,YML109W,YMR273C,0.248324
4065,YML109W,YOR349W,0.240036
4066,YML109W,YDL188C,0.350538
4067,YML109W,YGL190C,0.548948
4068,YML109W,YAL016W,0.567198
4069,YML109W,YOR014W,0.229891
4070,YMR273C,YOR349W,0.248324
4071,YMR273C,YBR103W,0.245998
4072,YMR273C,YIL112W,0.251353
4073,YMR273C,YDL188C,0.447877
4074,YMR273C,YGL190C,0.394934
4075,YMR273C,YBL104C,0.229891
4076,YMR273C,YCR033W,0.27272
4077,YMR273C,YAL016W,0.417517
4078,YMR273C,YDL134C,0.248324
4079,YMR273C,YGR281W,0.229891
4080,YMR273C,YKR029C,0.282864
4081,YMR273C,YOR014W,0.23818
4082,YMR273C,YGL194C,0.264431
4083,YMR273C,YAL024C,0.229891
4084,YPL139C,YPL181W,0.458478
4085,YPL139C,YIL084C,0.474671
4086,YPL139C,YAL013W,0.48775
4087,YPL139C,YDR207C,0.243991
4088,YPL139C,YNL330C,0.638454
4089,YPL139C,YBR095C,0.506183
4090,YPL139C,YMR263W,0.719271
4091,YPL139C,YOL004W,0.602208
4092,YPL139C,YPR023C,0.630091
4093,YPL139C,YMR075W,0.685739
4094,YPL139C,YNL097C,0.482395
4095,YPL139C,YDL076C,0.681948
4096,YPL139C,YIL101C,0.27272
4097,YPL181W,YIL035C,0.36045
4098,YPL181W,YIL084C,0.756197
4099,YPL181W,YAL013W,0.258469
4100,YPL181W,YDR207C,0.550456
4101,YPL181W,YNL330C,0.658685
4102,YPL181W,YBR095C,0.258469
4103,YPL181W,YMR263W,0.778021
4104,YPL181W,YOR061W,0.328391
4105,YPL181W,YOL004W,0.629447
4106,YPL181W,YNL097C,0.253114
4107,YPL181W,YDL076C,0.490367
4108,YPL181W,YCR084C,0.240036
4109,YHR029C,YJL146W,0.228964
4110,YJL146W,YJL020C,0.271547
4111,YJL146W,YGR028W,0.288348
4112,YJL146W,YPL154C,0.318709
4113,YJL146W,YJL123C,0.271547
4114,YHR107C,YLR314C,0.532366
4115,YHR107C,YDL225W,0.812556
4116,YHR107C,YJR076C,0.820501
4117,YHR107C,YJR092W,0.248324
4118,YBR079C,YNL244C,0.229891
4119,YBR079C,YPL001W,0.237253
4120,YBR079C,YOR361C,0.564582
4121,YBR079C,YPR041W,0.391221
4122,YBR079C,YDR091C,0.454542
4123,YBR079C,YOR096W,0.241618
4124,YBR079C,YGL019W,0.312144
4125,YBR079C,YDR429C,0.392578
4126,YBR079C,YBL072C,0.247959
4127,YBR079C,YPL081W,0.310063
4128,YNL244C,YOR293W,0.240036
4129,YNL244C,YOR361C,0.466542
4130,YNL244C,YLR264W,0.248324
4131,YNL244C,YPR041W,0.279836
4132,YNL244C,YNL096C,0.258469
4133,YNL244C,YDR091C,0.248324
4134,YNL244C,YLR039C,0.271547
4135,YNL244C,YDR429C,0.264431
4136,YMR176W,YPL001W,0.240036
4137,YMR176W,YBR009C,0.237253
4138,YMR176W,YOL054W,0.28998
4139,YMR176W,YDR300C,0.240036
4140,YMR176W,YDL070W,0.321492
4141,YMR176W,YGL131C,0.373443
4142,YMR176W,YDL058W,0.258469
4143,YMR176W,YFR006W,0.28998
4144,YMR176W,YJR132W,0.233028
4145,YPL001W,YBR009C,0.304997
4146,YPL001W,YOL054W,0.271547
4147,YPL001W,YNL030W,0.36124
4148,YPL001W,YOR303W,0.240036
4149,YPL001W,YDL070W,0.271547
4150,YPL001W,YEL056W,0.835797
4151,YPL001W,YLL022C,0.847798
4152,YPL001W,YFR006W,0.240036
4153,YMR225C,YOR201C,0.28998
4154,YMR225C,YFR051C,0.233028
4155,YMR225C,YDR237W,0.248324
4156,YMR225C,YDR322W,0.248324
4157,YMR225C,YLR371W,0.233028
4158,YMR225C,YGR220C,0.249332
4159,YMR225C,YMR193W,0.279836
4160,YMR225C,YDR296W,0.264539
4161,YMR225C,YLR439W,0.258469
4162,YMR225C,YOR150W,0.279836
4163,YMR225C,YHR147C,0.28998
4164,YMR225C,YPL183W-A,0.28998
4165,YMR225C,YCR030C,0.248324
4166,YMR225C,YBR122C,0.28998
4167,YMR225C,YDR405W,0.271547
4168,YMR225C,YPL204W,0.240036
4169,YGL127C,YOL051W,0.243758
4170,YOL051W,YGL025C,0.266757
4171,YOL051W,YKR095W,0.258469
4172,YOL051W,YBR253W,0.434733
4173,YOL051W,YHR041C,0.488511
4174,YOL051W,YDR308C,0.24539
4175,YOL051W,YPL042C,0.271547
4176,YOL051W,YCR081W,0.248324
4177,YOL051W,YDR443C,0.253114
4178,YOL051W,YGR104C,0.236397
4179,YOL051W,YPR168W,0.276902
4180,YOL051W,YNR010W,0.24539
4181,YOL051W,YOR174W,0.488511
4182,YGR200C,YHR187W,0.893103
4183,YGL025C,YKR095W,0.248324
4184,YGL025C,YBR253W,0.432877
4185,YGL025C,YHR041C,0.229891
4186,YGL025C,YDR308C,0.235246
4187,YGL025C,YPL042C,0.271547
4188,YGL025C,YCR081W,0.248324
4189,YGL025C,YDR443C,0.253114
4190,YGL025C,YGR104C,0.524745
4191,YGL025C,YPR168W,0.279836
4192,YGL025C,YNR010W,0.258469
4193,YGL025C,YOR174W,0.511734
4194,YKR095W,YBR253W,0.244641
4195,YKR095W,YPL042C,0.240036
4196,YKR095W,YPR168W,0.258469
4197,YAL034C,YLR335W,0.240036
4198,YAL034C,YJR123W,0.263915
4199,YAL034C,YOL120C,0.233028
4200,YAL034C,YAR002W,0.271547
4201,YAL034C,YPR174C,0.28998
4202,YAL034C,YER110C,0.351733
4203,YAL034C,YML063W,0.241988
4204,YLR335W,YNL282W,0.278909
4205,YLR335W,YLR347C,0.58989
4206,YLR335W,YAR002W,0.534957
4207,YLR335W,YPR174C,0.240036
4208,YLR335W,YER110C,0.407531
4209,YLR335W,YGL191W,0.250331
4210,YGR103W,YMR049C,0.50121
4211,YGR103W,YDR060W,0.294535
4212,YGR103W,YHR197W,0.350412
4213,YGR103W,YDR101C,0.469728
4214,YGR103W,YIL018W,0.257845
4215,YGR103W,YGR245C,0.341799
4216,YGR103W,YGL111W,0.341415
4217,YGR103W,YPR016C,0.317414
4218,YGR103W,YPL093W,0.4897
4219,YGR103W,YNL110C,0.529701
4220,YGR103W,YLL008W,0.367115
4221,YGR103W,YGL030W,0.238843
4222,YGR103W,YDL031W,0.368814
4223,YGR103W,YOR063W,0.23043
4224,YNL301C,YOR361C,0.263433
4225,YNL301C,YDL149W,0.240036
4226,YNL301C,YER086W,0.28959
4227,YNL301C,YPL093W,0.240163
4228,YNL301C,YLL018C,0.230899
4229,YNL301C,YDR021W,0.228964
4230,YNL301C,YMR142C,0.236339
4231,YGR091W,YGR074W,0.398542
4232,YGR091W,YHR165C,0.481792
4233,YGR091W,YBR152W,0.614495
4234,YGR091W,YER112W,0.336608
4235,YGR091W,YOR308C,0.399509
4236,YGR091W,YPR178W,0.576913
4237,YGR091W,YPR082C,0.404232
4238,YDR416W,YLR117C,0.705323
4239,YDR416W,YCR063W,0.236397
4240,YDR416W,YPR101W,0.229389
4241,YDR416W,YHR156C,0.236397
4242,YDR416W,YPL213W,0.411778
4243,YDR416W,YDL209C,0.425421
4244,YDR416W,YHR165C,0.57935
4245,YDR416W,YJR050W,0.236397
4246,YDR416W,YMR213W,0.418211
4247,YDR416W,YGR278W,0.457389
4248,YDR416W,YAL032C,0.440831
4249,YDR416W,YLR132C,0.238404
4250,YLR117C,YPR101W,0.458734
4251,YLR117C,YMR240C,0.374308
4252,YLR117C,YDL209C,0.40103
4253,YLR117C,YHR165C,0.508383
4254,YLR117C,YBR065C,0.455764
4255,YLR117C,YJR050W,0.494117
4256,YLR117C,YMR213W,0.645866
4257,YLR117C,YGR278W,0.432998
4258,YLR117C,YAL032C,0.678631
4259,YKR027W,YLR330W,0.25862
4260,YKR027W,YJL099W,0.271547
4261,YKR027W,YMR237W,0.253114
4262,YLR314C,YDL225W,0.802049
4263,YLR314C,YJR076C,0.809994
4264,YLR314C,YJR092W,0.233028
4265,YLR314C,YJL060W,0.303412
4266,YMR229C,YMR049C,0.379717
4267,YMR229C,YDR060W,0.375144
4268,YMR229C,YBR126C,0.296028
4269,YMR229C,YER082C,0.238977
4270,YMR229C,YDR365C,0.238614
4271,YMR229C,YLR029C,0.283887
4272,YMR229C,YBL072C,0.24315
4273,YHL021C,YJL140W,0.300276
4274,YJL140W,YOR151C,0.387623
4275,YJL140W,YPR187W,0.392978
4276,YJL140W,YGR063C,0.248324
4277,YJL140W,YML010W,0.407734
4278,YJL140W,YDR404C,0.471561
4279,YJL140W,YGR186W,0.248324
4280,YJL140W,YGL070C,0.489533
4281,YJL140W,YDL115C,0.457
4282,YDR311W,YKL028W,0.491648
4283,YDR311W,YNL135C,0.273554
4284,YDR311W,YLR005W,0.848513
4285,YDR311W,YPR056W,0.833579
4286,YKL028W,YGR130C,0.229891
4287,YKL028W,YLR005W,0.229891
4288,YKL028W,YER007C-A,0.293268
4289,YKL028W,YJR014W,0.248324
4290,YKL028W,YPR056W,0.23818
4291,YKL028W,YKR062W,0.318709
4292,YKL028W,YKR018C,0.248324
4293,YAL043C,YOR179C,0.491048
4294,YAL043C,YER133W,0.315747
4295,YAL043C,YDR195W,0.488105
4296,YAL043C,YKR002W,0.456897
4297,YAL043C,YGR156W,0.323301
4298,YAL043C,YKL059C,0.452581
4299,YAL043C,YDR301W,0.444324
4300,YAL043C,YLR115W,0.489227
4301,YAL043C,YNL222W,0.364038
4302,YOR179C,YER133W,0.297387
4303,YOR179C,YDR195W,0.573505
4304,YOR179C,YGR156W,0.351749
4305,YOR179C,YNL222W,0.248324
4306,YHL025W,YMR033W,0.377965
4307,YHL025W,YOR290C,0.383833
4308,YHL025W,YLR347C,0.247873
4309,YHL025W,YBR289W,0.647445
4310,YHL025W,YDR073W,0.517089
4311,YHL025W,YNR023W,0.467144
4312,YHL025W,YFL049W,0.256613
4313,YHL025W,YPL016W,0.684108
4314,YHL025W,YPL129W,0.362088
4315,YMR033W,YDR303C,0.321273
4316,YMR033W,YKR008W,0.392361
4317,YMR033W,YOR290C,0.37261
4318,YMR033W,YGR056W,0.404324
4319,YMR033W,YCR052W,0.392741
4320,YMR033W,YBR289W,0.588698
4321,YMR033W,YIL126W,0.372153
4322,YMR033W,YNR023W,0.455922
4323,YMR033W,YFL049W,0.45942
4324,YMR033W,YPL016W,0.625362
4325,YMR033W,YPL129W,0.369299
4326,YMR033W,YGR275W,0.442843
4327,YMR033W,YOL067C,0.228964
4328,YDR407C,YOR115C,0.279836
4329,YDR407C,YGR166W,0.279836
4330,YDR407C,YDR246W,0.28998
4331,YDR407C,YKR068C,0.487433
4332,YDR407C,YDR108W,0.276902
4333,YDR407C,YMR218C,0.28998
4334,YDR407C,YBR254C,0.53037
4335,YDR407C,YDR472W,0.558744
4336,YDR407C,YGR143W,0.258469
4337,YDR407C,YML077W,0.28998
4338,YOR115C,YGR166W,0.269691
4339,YOR115C,YDR246W,0.279836
4340,YOR115C,YKR068C,0.467144
4341,YOR115C,YDR108W,0.575322
4342,YOR115C,YMR218C,0.279836
4343,YOR115C,YBR254C,0.510081
4344,YOR115C,YDR472W,0.551534
4345,YOR115C,YGR143W,0.248324
4346,YOR115C,YML077W,0.279836
4347,YMR049C,YLR449W,0.333375
4348,YMR049C,YDR060W,0.290522
4349,YMR049C,YOR361C,0.232586
4350,YMR049C,YDR496C,0.303284
4351,YMR049C,YNL175C,0.227796
4352,YMR049C,YNL061W,0.506898
4353,YMR049C,YGL111W,0.363609
4354,YMR049C,YPR016C,0.281891
4355,YMR049C,YPL093W,0.319046
4356,YMR049C,YNL110C,0.520501
4357,YMR049C,YOR063W,0.245188
4358,YLR208W,YPR181C,0.412048
4359,YLR208W,YML130C,0.437489
4360,YLR208W,YDL116W,0.69713
4361,YLR208W,YGL100W,0.443921
4362,YLR208W,YGL092W,0.717678
4363,YLR208W,YDL195W,0.632086
4364,YLR208W,YIL109C,0.43385
4365,YLR208W,YPL085W,0.634366
4366,YPR181C,YJL034W,0.241255
4367,YPR181C,YNL049C,0.662944
4368,YPR181C,YDR517W,0.349025
4369,YPR181C,YDL195W,0.381755
4370,YPR181C,YIL109C,0.528737
4371,YPR181C,YPL085W,0.605991
4372,YPR181C,YHR098C,0.297342
4373,YGR074W,YMR125W,0.341433
4374,YGR074W,YPL213W,0.378411
4375,YGR074W,YHR165C,0.33051
4376,YGR074W,YER112W,0.279543
4377,YGR074W,YML046W,0.404054
4378,YGR074W,YLR147C,0.397762
4379,YGR074W,YLR298C,0.414376
4380,YGR074W,YKL012W,0.355847
4381,YGR074W,YPR057W,0.236397
4382,YGR074W,YJL203W,0.406611
4383,YGR074W,YDL030W,0.391489
4384,YBR253W,YHR041C,0.377578
4385,YBR253W,YDR448W,0.316411
4386,YBR253W,YGL112C,0.242866
4387,YBR253W,YGR252W,0.314555
4388,YBR253W,YDR308C,0.413366
4389,YBR253W,YPL042C,0.429378
4390,YBR253W,YCR081W,0.393077
4391,YBR253W,YDR443C,0.402656
4392,YBR253W,YGR104C,0.622922
4393,YBR253W,YPR168W,0.434733
4394,YBR253W,YNR010W,0.421654
4395,YBR253W,YOR174W,0.377578
4396,YOR204W,YBR251W,0.236791
4397,YOR204W,YPR041W,0.252468
4398,YOR204W,YPL013C,0.276591
4399,YJR123W,YOR361C,0.238374
4400,YJR123W,YPR041W,0.241575
4401,YJR123W,YMR093W,0.229751
4402,YJR123W,YPR137W,0.230688
4403,YJR123W,YGR285C,0.230688
4404,YJR123W,YGL234W,0.288921
4405,YJL002C,YML130C,0.239585
4406,YJL002C,YGL022W,0.289529
4407,YJL002C,YMR149W,0.239585
4408,YML130C,YGR034W,0.240036
4409,YML130C,YBR084C-A,0.229891
4410,YML130C,YDR365C,0.271547
4411,YML130C,YAL042W,0.31042
4412,YML130C,YJL033W,0.253114
4413,YML130C,YGL022W,0.271547
4414,YML130C,YNR043W,0.271547
4415,YML130C,YHR169W,0.253114
4416,YML130C,YNL075W,0.229891
4417,YML130C,YEL002C,0.229891
4418,YOR201C,YFR051C,0.233028
4419,YOR201C,YMR193W,0.248324
4420,YOR201C,YDR296W,0.233028
4421,YOR201C,YOR150W,0.248324
4422,YOR201C,YHR147C,0.258469
4423,YOR201C,YBR122C,0.258469
4424,YOR201C,YPL204W,0.240036
4425,YLR430W,YMR125W,0.398655
4426,YLR430W,YER165W,0.240561
4427,YLR430W,YPL178W,0.233028
4428,YLR430W,YMR239C,0.271547
4429,YLR430W,YPL190C,0.487433
4430,YLR430W,YLR226W,0.240036
4431,YLR430W,YNL251C,0.753263
4432,YLR430W,YOL115W,0.248324
4433,YLR430W,YPR161C,0.240036
4434,YLR430W,YPR057W,0.258469
4435,YLR430W,YDL175C,0.266757
4436,YLR430W,YJL050W,0.258469
4437,YMR125W,YDL087C,0.500439
4438,YMR125W,YPL178W,0.550723
4439,YMR125W,YJL190C,0.246966
4440,YMR125W,YMR240C,0.338826
4441,YMR125W,YPL190C,0.519127
4442,YMR125W,YLR226W,0.243323
4443,YMR125W,YGR162W,0.447111
4444,YMR125W,YNL251C,0.53756
4445,YMR125W,YDL209C,0.320958
4446,YMR125W,YHR165C,0.262087
4447,YMR125W,YHL034C,0.251182
4448,YMR125W,YPR182W,0.341425
4449,YMR125W,YBR119W,0.576795
4450,YMR125W,YHR086W,0.329704
4451,YMR125W,YDR235W,0.550723
4452,YMR125W,YLR147C,0.321051
4453,YMR125W,YLR298C,0.364648
4454,YMR125W,YKL012W,0.36225
4455,YMR125W,YGL049C,0.33012
4456,YMR125W,YPR161C,0.243323
4457,YMR125W,YPR057W,0.430166
4458,YMR125W,YIL061C,0.551203
4459,YMR125W,YCL037C,0.30412
4460,YMR125W,YNL139C,0.30412
4461,YMR125W,YDL175C,0.378366
4462,YHR081W,YNL232W,0.243991
4463,YHR081W,YDL111C,0.248324
4464,YHR081W,YDR280W,0.229891
4465,YHR081W,YOR001W,0.240036
4466,YHR081W,YOL142W,0.240036
4467,YNL232W,YDL111C,0.655791
4468,YNL232W,YDR280W,0.428248
4469,YNL232W,YOR001W,0.658363
4470,YNL232W,YOL142W,0.230913
4471,YNL232W,YIR035C,0.306781
4472,YLR409C,YCR057C,0.513772
4473,YLR409C,YER082C,0.392121
4474,YLR409C,YMR093W,0.398851
4475,YLR409C,YJL069C,0.60918
4476,YLR409C,YLR222C,0.429444
4477,YLL034C,YPL211W,0.382758
4478,YLL034C,YLR449W,0.398954
4479,YLL034C,YDR496C,0.356936
4480,YLL034C,YDR087C,0.228695
4481,YLL034C,YNL110C,0.343554
4482,YLL034C,YMR242C,0.239438
4483,YPL211W,YDR060W,0.321312
4484,YPL211W,YDR496C,0.332652
4485,YPL211W,YNL175C,0.316818
4486,YPL211W,YHR197W,0.32292
4487,YPL211W,YNL061W,0.519652
4488,YPL211W,YDR101C,0.316411
4489,YPL211W,YGL111W,0.341102
4490,YPL211W,YBL087C,0.396213
4491,YPL211W,YPL093W,0.324398
4492,YDL112W,YGR026W,0.227719
4493,YDL112W,YPL218W,0.240036
4494,YDL112W,YDR341C,0.258469
4495,YDL112W,YJR045C,0.243323
4496,YDL112W,YHR128W,0.240036
4497,YDL112W,YJL052W,0.240036
4498,YDL112W,YKL182W,0.309958
4499,YDL112W,YKL067W,0.258469
4500,YDL112W,YLL018C,0.240036
4501,YDL112W,YML072C,0.240036
4502,YGR026W,YBR205W,0.227719
4503,YGR026W,YML072C,0.240797
4504,YDR484W,YJL034W,0.324364
4505,YDR484W,YDR027C,0.893103
4506,YDR484W,YJL029C,0.576613
4507,YJL034W,YMR214W,0.329718
4508,YJL034W,YBR139W,0.231563
4509,YJL034W,YDR027C,0.317356
4510,YJL034W,YJL029C,0.292852
4511,YJL034W,YGR205W,0.231563
4512,YGL244W,YOR123C,0.558744
4513,YGL244W,YIL035C,0.381817
4514,YGL244W,YBR279W,0.538456
4515,YGL244W,YLR418C,0.744654
4516,YGL244W,YOL145C,0.728336
4517,YOR123C,YBR279W,0.279836
4518,YOR123C,YLR418C,0.491389
4519,YOR123C,YOL145C,0.493504
4520,YLR449W,YDR496C,0.532824
4521,YLR449W,YNL061W,0.548749
4522,YLR449W,YDR101C,0.298878
4523,YLR449W,YPL093W,0.327973
4524,YLR449W,YMR242C,0.230693
4525,YLR449W,YMR121C,0.240036
4526,YLR449W,YOR063W,0.231611
4527,YBR265W,YBL023C,0.28998
4528,YBR265W,YBR126C,0.284979
4529,YBR265W,YPR035W,0.28998
4530,YBR265W,YML100W,0.248324
4531,YBR265W,YDR074W,0.258469
4532,YBR265W,YMR261C,0.271547
4533,YBL023C,YBR126C,0.284979
4534,YBL023C,YPR035W,0.28998
4535,YBL023C,YML100W,0.248324
4536,YBL023C,YDR074W,0.258469
4537,YBL023C,YMR261C,0.271547
4538,YBR009C,YDR303C,0.331699
4539,YBR009C,YOL054W,0.373374
4540,YBR009C,YGL207W,0.264105
4541,YBR009C,YFR013W,0.282036
4542,YBR009C,YDL070W,0.268764
4543,YBR009C,YPL082C,0.259315
4544,YBR009C,YLR357W,0.263389
4545,YBR009C,YEL056W,0.290826
4546,YBR009C,YER148W,0.263106
4547,YBR009C,YMR308C,0.23425
4548,YBR009C,YML069W,0.296638
4549,YBR009C,YFR006W,0.237253
4550,YDR303C,YKR008W,0.338983
4551,YDR303C,YGR056W,0.5493
4552,YDR303C,YPL082C,0.287703
4553,YDR303C,YLR357W,0.525992
4554,YDR303C,YCR052W,0.338983
4555,YDR303C,YIL126W,0.515143
4556,YDR303C,YLR033W,0.509951
4557,YDR303C,YDR225W,0.314981
4558,YGL156W,YPR032W,0.28998
4559,YGL156W,YJR063W,0.271547
4560,YGL156W,YNL248C,0.271547
4561,YPR032W,YJR063W,0.271547
4562,YPR032W,YNL248C,0.271547
4563,YPR032W,YDR314C,0.28998
4564,YPR032W,YEL037C,0.284979
4565,YBL037W,YOL062C,0.280843
4566,YBL037W,YDL191W,0.249332
4567,YBL037W,YJR005W,0.280843
4568,YOL062C,YDL191W,0.258469
4569,YOL062C,YJR005W,0.624904
4570,YIL035C,YIL084C,0.35566
4571,YIL035C,YOR361C,0.275858
4572,YIL035C,YNL330C,0.262937
4573,YIL035C,YGL207W,0.331873
4574,YIL035C,YNL251C,0.278994
4575,YIL035C,YMR172W,0.464926
4576,YIL035C,YGL019W,0.572704
4577,YIL035C,YLR418C,0.332894
4578,YIL035C,YKL088W,0.355095
4579,YIL035C,YOR061W,0.601572
4580,YIL035C,YOL004W,0.270565
4581,YIL035C,YER164W,0.350306
4582,YIL035C,YOL145C,0.561553
4583,YIL035C,YKL064W,0.240389
4584,YIL035C,YML069W,0.364406
4585,YIL084C,YAL013W,0.532588
4586,YIL084C,YDR207C,0.258469
4587,YIL084C,YNL330C,0.418498
4588,YIL084C,YBR095C,0.258469
4589,YIL084C,YMR263W,0.770297
4590,YIL084C,YGL019W,0.327643
4591,YIL084C,YOL004W,0.621723
4592,YIL084C,YNL097C,0.518944
4593,YIL084C,YDL076C,0.741263
4594,YNR046W,YOL124C,0.742096
4595,YNR046W,YNR050C,0.308564
4596,YNR046W,YDR140W,0.35022
4597,YOL124C,YNR050C,0.248324
4598,YOL124C,YDR140W,0.28998
4599,YPL012W,YLR196W,0.267569
4600,YPL012W,YDR060W,0.266735
4601,YPL012W,YDL148C,0.319392
4602,YPL012W,YPL266W,0.397689
4603,YPL012W,YDR496C,0.275858
4604,YPL012W,YGL103W,0.285732
4605,YPL012W,YMR093W,0.323584
4606,YPL012W,YBR247C,0.270744
4607,YPL012W,YNL110C,0.27262
4608,YPL012W,YGL135W,0.271784
4609,YPL012W,YHR010W,0.270865
4610,YPL012W,YNL308C,0.325802
4611,YPL012W,YBL072C,0.310506
4612,YPL012W,YML024W,0.22905
4613,YDR238C,YFR051C,0.721153
4614,YDR238C,YIL076W,0.743458
4615,YDR238C,YPL010W,0.527115
4616,YDR238C,YDL145C,0.745676
4617,YDR238C,YER122C,0.257423
4618,YDR238C,YNL287W,0.477103
4619,YFR051C,YIL076W,0.741617
4620,YFR051C,YPL010W,0.504726
4621,YFR051C,YDL145C,0.728538
4622,YFR051C,YNL287W,0.427993
4623,YFR051C,YKR067W,0.273554
