,protein1,protein2,weight
4673,YFL049W,YOR290C,0.907326
4674,YFL049W,YPL016W,0.901037
4675,YFL049W,YPR034W,0.896088
4676,YFR001W,YHR052W,0.49939
4677,YFR001W,YLL008W,0.551048
4678,YFR001W,YLL045C,0.566344
4679,YFR001W,YLR002C,0.488995
4680,YFR001W,YMR290C,0.766916
4681,YFR001W,YNL002C,0.482575
4682,YFR001W,YNL061W,0.785124
4683,YFR001W,YOR063W,0.54056
4684,YFR001W,YPL093W,0.545625
4685,YFR001W,YPR016C,0.486578
4686,YFR002W,YGL172W,0.869878
4687,YFR002W,YGR119C,0.674574
4688,YFR002W,YJL041W,0.90616
4689,YFR004W,YFR010W,0.99
4690,YFR004W,YFR052W,0.99
4691,YFR004W,YGL048C,0.99
4692,YFR004W,YGR232W,0.89473
4693,YFR004W,YHL030W,0.99
4694,YFR004W,YHR027C,0.99
4695,YFR004W,YHR200W,0.99
4696,YFR004W,YIL075C,0.99
4697,YFR004W,YKL145W,0.99
4698,YFR004W,YLR421C,0.99
4699,YFR004W,YMR191W,0.782894
4700,YFR004W,YMR314W,0.583013
4701,YFR004W,YOR117W,0.99
4702,YFR004W,YOR259C,0.99
4703,YFR004W,YOR261C,0.99
4704,YFR004W,YPR108W,0.99
4705,YFR009W,YGL195W,0.898801
4706,YFR009W,YKL029C,0.575406
4707,YFR009W,YKL104C,0.851306
4708,YFR009W,YLR180W,0.511069
4709,YFR010W,YFR052W,0.964432
4710,YFR010W,YGL048C,0.99
4711,YFR010W,YGR232W,0.499471
4712,YFR010W,YHL030W,0.566898
4713,YFR010W,YHR027C,0.99
4714,YFR010W,YHR200W,0.989311
4715,YFR010W,YIL075C,0.99
4716,YFR010W,YKL145W,0.99
4717,YFR010W,YLR421C,0.988264
4718,YFR010W,YOR117W,0.977473
4719,YFR010W,YOR259C,0.99
4720,YFR010W,YOR261C,0.99
4721,YFR010W,YPR108W,0.803963
4722,YFR013W,YGL133W,0.605989
4723,YFR013W,YPL082C,0.682175
4724,YFR015C,YLR258W,0.896253
4725,YFR021W,YNL242W,0.566898
4726,YFR024C-A,YNL243W,0.871748
4727,YFR031C,YLR272C,0.583833
4728,YFR031C-A,YGL014W,0.502784
4729,YFR031C-A,YGL030W,0.821795
4730,YFR031C-A,YGL031C,0.859599
4731,YFR031C-A,YGL076C,0.897666
4732,YFR031C-A,YGL103W,0.989024
4733,YFR031C-A,YGL123W,0.498279
4734,YFR031C-A,YGL135W,0.897012
4735,YFR031C-A,YGL147C,0.82606
4736,YFR031C-A,YGR034W,0.895325
4737,YFR031C-A,YGR085C,0.981025
4738,YFR031C-A,YHL001W,0.897051
4739,YFR031C-A,YHL033C,0.930083
4740,YFR031C-A,YHR010W,0.569427
4741,YFR031C-A,YHR141C,0.630695
4742,YFR031C-A,YHR203C,0.893255
4743,YFR031C-A,YIL018W,0.99
4744,YFR031C-A,YIL133C,0.910171
4745,YFR031C-A,YJL177W,0.99
4746,YFR031C-A,YJL190C,0.639559
4747,YFR031C-A,YJL191W,0.648721
4748,YFR031C-A,YJR123W,0.896081
4749,YFR031C-A,YJR145C,0.571063
4750,YFR031C-A,YKL180W,0.99
4751,YFR031C-A,YLL045C,0.910871
4752,YFR031C-A,YLR029C,0.896718
4753,YFR031C-A,YLR075W,0.985561
4754,YFR031C-A,YLR150W,0.649826
4755,YFR031C-A,YLR287C-A,0.595692
4756,YFR031C-A,YLR340W,0.685724
4757,YFR031C-A,YLR344W,0.528565
4758,YFR031C-A,YLR367W,0.511692
4759,YFR031C-A,YLR441C,0.889921
4760,YFR031C-A,YLR448W,0.99
4761,YFR031C-A,YML063W,0.896452
4762,YFR031C-A,YML073C,0.99
4763,YFR031C-A,YMR142C,0.980554
4764,YFR031C-A,YMR194W,0.948714
4765,YFR031C-A,YMR242C,0.99
4766,YFR031C-A,YNL069C,0.984614
4767,YFR031C-A,YNL096C,0.564305
4768,YFR031C-A,YNL178W,0.897012
4769,YFR031C-A,YNL301C,0.942014
4770,YFR031C-A,YNL302C,0.497132
4771,YFR031C-A,YOL040C,0.526114
4772,YFR031C-A,YOL120C,0.530595
4773,YFR031C-A,YOL127W,0.984949
4774,YFR031C-A,YOR063W,0.98031
4775,YFR031C-A,YOR096W,0.88844
4776,YFR031C-A,YOR204W,0.574332
4777,YFR031C-A,YOR312C,0.898752
4778,YFR031C-A,YPL090C,0.869165
4779,YFR031C-A,YPL143W,0.563125
4780,YFR031C-A,YPL198W,0.897192
4781,YFR031C-A,YPL220W,0.599439
4782,YFR031C-A,YPL249C-A,0.897012
4783,YFR032C-A,YGL014W,0.557805
4784,YFR032C-A,YGL031C,0.553328
4785,YFR032C-A,YGL103W,0.563484
4786,YFR032C-A,YGL189C,0.534223
4787,YFR032C-A,YGR034W,0.557496
4788,YFR032C-A,YGR085C,0.54612
4789,YFR032C-A,YGR118W,0.566898
4790,YFR032C-A,YJL177W,0.844353
4791,YFR032C-A,YKL046C,0.545036
4792,YFR032C-A,YLR029C,0.565445
4793,YFR032C-A,YLR287C-A,0.578211
4794,YFR032C-A,YLR448W,0.497088
4795,YFR032C-A,YMR194W,0.597149
4796,YFR032C-A,YMR242C,0.4881
4797,YFR032C-A,YNL096C,0.526192
4798,YFR032C-A,YOL040C,0.557093
4799,YFR032C-A,YOL127W,0.536558
4800,YFR037C,YGL133W,0.517635
4801,YFR037C,YGR056W,0.99
4802,YFR037C,YGR275W,0.99
4803,YFR037C,YHR056C,0.982186
4804,YFR037C,YIL126W,0.99
4805,YFR037C,YKR001C,0.87728
4806,YFR037C,YKR008W,0.99
4807,YFR037C,YLR033W,0.99
4808,YFR037C,YLR321C,0.99
4809,YFR037C,YLR357W,0.99
4810,YFR037C,YML127W,0.99
4811,YFR037C,YMR033W,0.99
4812,YFR037C,YMR072W,0.683979
4813,YFR037C,YMR091C,0.99
4814,YFR037C,YNL030W,0.570234
4815,YFR037C,YNR003C,0.497525
4816,YFR037C,YOR304W,0.544053
4817,YFR037C,YPL082C,0.893765
4818,YFR037C,YPR034W,0.99
4819,YFR050C,YGL011C,0.99
4820,YFR050C,YGR135W,0.99
4821,YFR050C,YGR253C,0.99
4822,YFR050C,YJL001W,0.99
4823,YFR050C,YML092C,0.99
4824,YFR050C,YMR314W,0.99
4825,YFR050C,YOL038W,0.99
4826,YFR050C,YOR157C,0.980951
4827,YFR050C,YOR362C,0.99
4828,YFR050C,YPR103W,0.99
4829,YFR051C,YGL137W,0.99
4830,YFR051C,YIL076W,0.99
4831,YFR051C,YNL287W,0.99
4832,YFR051C,YPL010W,0.99
4833,YFR052W,YGL048C,0.99
4834,YFR052W,YGR232W,0.885457
4835,YFR052W,YHL030W,0.99
4836,YFR052W,YHR027C,0.99
4837,YFR052W,YHR200W,0.99
4838,YFR052W,YIL075C,0.99
4839,YFR052W,YKL145W,0.99
4840,YFR052W,YLR421C,0.99
4841,YFR052W,YMR191W,0.66978
4842,YFR052W,YMR314W,0.827052
4843,YFR052W,YOR117W,0.99
4844,YFR052W,YOR259C,0.99
4845,YFR052W,YOR261C,0.99
4846,YFR052W,YPR108W,0.99
4847,YGL005C,YGL223C,0.95534
4848,YGL005C,YGR120C,0.800492
4849,YGL005C,YML071C,0.966691
4850,YGL005C,YNL041C,0.930401
4851,YGL005C,YNL051W,0.980138
4852,YGL005C,YPR105C,0.931123
4853,YGL011C,YGR135W,0.99
4854,YGL011C,YGR253C,0.99
4855,YGL011C,YJL001W,0.99
4856,YGL011C,YML092C,0.99
4857,YGL011C,YMR314W,0.99
4858,YGL011C,YOL038W,0.99
4859,YGL011C,YOR157C,0.900425
4860,YGL011C,YOR362C,0.99
4861,YGL011C,YPR103W,0.99
4862,YGL014W,YGL103W,0.659327
4863,YGL014W,YGR034W,0.899505
4864,YGL014W,YHL001W,0.508873
4865,YGL014W,YHR029C,0.617076
4866,YGL014W,YHR141C,0.566898
4867,YGL014W,YJL177W,0.566734
4868,YGL014W,YLR287C-A,0.752822
4869,YGL014W,YLR448W,0.502786
4870,YGL014W,YML063W,0.490839
4871,YGL014W,YML073C,0.49843
4872,YGL014W,YMR194W,0.634025
4873,YGL014W,YMR242C,0.558991
4874,YGL014W,YNL096C,0.550363
4875,YGL014W,YNL301C,0.544015
4876,YGL014W,YNL302C,0.562178
4877,YGL014W,YOL040C,0.53776
4878,YGL014W,YOL127W,0.766312
4879,YGL019W,YGL207W,0.894208
4880,YGL019W,YGL244W,0.632295
4881,YGL019W,YGR090W,0.897012
4882,YGL019W,YIL035C,0.99
4883,YGL019W,YLR418C,0.896352
4884,YGL019W,YML069W,0.895607
4885,YGL019W,YMR172W,0.897012
4886,YGL019W,YOL145C,0.897012
4887,YGL019W,YOR039W,0.99
4888,YGL019W,YOR061W,0.99
4889,YGL019W,YOR123C,0.622637
4890,YGL022W,YJL002C,0.601645
4891,YGL025C,YGL127C,0.911623
4892,YGL025C,YGL151W,0.958855
4893,YGL025C,YGR104C,0.99
4894,YGL025C,YHR041C,0.99
4895,YGL025C,YHR058C,0.99
4896,YGL025C,YLR071C,0.99
4897,YGL025C,YML007W,0.562099
4898,YGL025C,YMR112C,0.99
4899,YGL025C,YNL236W,0.953869
4900,YGL025C,YNR010W,0.99
4901,YGL025C,YOL051W,0.99
4902,YGL025C,YOL135C,0.965204
4903,YGL025C,YOR174W,0.99
4904,YGL025C,YPL042C,0.89805
4905,YGL025C,YPR070W,0.99
4906,YGL025C,YPR168W,0.99
4907,YGL030W,YGL031C,0.740618
4908,YGL030W,YGL076C,0.64872
4909,YGL030W,YGL103W,0.966623
4910,YGL030W,YGL135W,0.895665
4911,YGL030W,YGL147C,0.546816
4912,YGL030W,YGR027C,0.488897
4913,YGL030W,YGR034W,0.796773
4914,YGL030W,YGR085C,0.704498
4915,YGL030W,YGR103W,0.573332
4916,YGL030W,YHL001W,0.895063
4917,YGL030W,YHL033C,0.897012
4918,YGL030W,YHR010W,0.558394
4919,YGL030W,YHR052W,0.540843
4920,YGL030W,YHR141C,0.574523
4921,YGL030W,YHR203C,0.63572
4922,YGL030W,YIL018W,0.566898
4923,YGL030W,YIL069C,0.49382
4924,YGL030W,YIL133C,0.897012
4925,YGL030W,YJL177W,0.869413
4926,YGL030W,YJL190C,0.81955
4927,YGL030W,YJR123W,0.524618
4928,YGL030W,YKL180W,0.893763
4929,YGL030W,YLL045C,0.757621
4930,YGL030W,YLR029C,0.623437
4931,YGL030W,YLR075W,0.49492
4932,YGL030W,YLR150W,0.554082
4933,YGL030W,YLR287C-A,0.549378
4934,YGL030W,YLR325C,0.594175
4935,YGL030W,YLR367W,0.565133
4936,YGL030W,YLR441C,0.598209
4937,YGL030W,YLR448W,0.897659
4938,YGL030W,YML063W,0.607823
4939,YGL030W,YML073C,0.89722
4940,YGL030W,YMR142C,0.585255
4941,YGL030W,YMR194W,0.889163
4942,YGL030W,YMR242C,0.897012
4943,YGL030W,YNL002C,0.60235
4944,YGL030W,YNL069C,0.708508
4945,YGL030W,YNL110C,0.564304
4946,YGL030W,YNL132W,0.566216
4947,YGL030W,YOL077C,0.541139
4948,YGL030W,YOL127W,0.986838
4949,YGL030W,YOR063W,0.897012
4950,YGL030W,YOR096W,0.708717
4951,YGL030W,YOR204W,0.548287
4952,YGL030W,YPL093W,0.536809
4953,YGL030W,YPL220W,0.559564
4954,YGL030W,YPL249C-A,0.722107
4955,YGL030W,YPR016C,0.710869
4956,YGL031C,YGL076C,0.524044
4957,YGL031C,YGL103W,0.893766
4958,YGL031C,YGR034W,0.566898
4959,YGL031C,YGR085C,0.557089
4960,YGL031C,YGR118W,0.521484
4961,YGL031C,YGR214W,0.670788
4962,YGL031C,YHL033C,0.577975
4963,YGL031C,YHR141C,0.51543
4964,YGL031C,YJL177W,0.897012
4965,YGL031C,YJR123W,0.517803
4966,YGL031C,YKL180W,0.897012
4967,YGL031C,YLR075W,0.868746
4968,YGL031C,YLR342W,0.558825
4969,YGL031C,YLR441C,0.574942
4970,YGL031C,YML063W,0.799997
4971,YGL031C,YML073C,0.559189
4972,YGL031C,YMR194W,0.505567
4973,YGL031C,YMR242C,0.837204
4974,YGL031C,YNL069C,0.534634
4975,YGL031C,YOL127W,0.694349
4976,YGL031C,YOR063W,0.566898
4977,YGL031C,YPL249C-A,0.571738
4978,YGL043W,YGL070C,0.50691
4979,YGL043W,YGR005C,0.554902
4980,YGL043W,YGR186W,0.537957
4981,YGL043W,YIL021W,0.539087
4982,YGL043W,YOL005C,0.554126
4983,YGL043W,YOR151C,0.48983
4984,YGL044C,YMR061W,0.99
4985,YGL044C,YOR250C,0.897012
4986,YGL048C,YGR232W,0.974031
4987,YGL048C,YHL030W,0.99
4988,YGL048C,YHR027C,0.99
4989,YGL048C,YHR200W,0.99
4990,YGL048C,YIL075C,0.99
4991,YGL048C,YKL145W,0.99
4992,YGL048C,YLR421C,0.99
4993,YGL048C,YMR191W,0.575172
4994,YGL048C,YOR117W,0.99
4995,YGL048C,YOR259C,0.99
4996,YGL048C,YOR261C,0.99
4997,YGL048C,YPR108W,0.99
4998,YGL049C,YGL173C,0.496946
4999,YGL049C,YGR162W,0.99
5000,YGL049C,YHL034C,0.489543
5001,YGL049C,YIR001C,0.540271
5002,YGL049C,YJL190C,0.673464
5003,YGL049C,YLR175W,0.512776
5004,YGL049C,YML117W,0.48419
5005,YGL049C,YMR125W,0.919227
5006,YGL049C,YNL251C,0.568109
5007,YGL049C,YOL139C,0.99
5008,YGL049C,YPL190C,0.490716
5009,YGL061C,YGR113W,0.501517
5010,YGL061C,YKL052C,0.669182
5011,YGL061C,YKR037C,0.780674
5012,YGL061C,YKR083C,0.500785
5013,YGL066W,YGL112C,0.99
5014,YGL066W,YGR252W,0.99
5015,YGL066W,YGR274C,0.724357
5016,YGL066W,YHR099W,0.893855
5017,YGL066W,YLR055C,0.99
5018,YGL066W,YML015C,0.76999
5019,YGL066W,YMR223W,0.897012
5020,YGL066W,YMR236W,0.99
5021,YGL066W,YOL148C,0.99
5022,YGL066W,YPL011C,0.672514
5023,YGL066W,YPL047W,0.488523
5024,YGL066W,YPL254W,0.99
5025,YGL070C,YGR005C,0.99
5026,YGL070C,YGR063C,0.557892
5027,YGL070C,YGR186W,0.99
5028,YGL070C,YIL021W,0.99
5029,YGL070C,YJL140W,0.99
5030,YGL070C,YML010W,0.892119
5031,YGL070C,YOL005C,0.99
5032,YGL070C,YOR151C,0.99
5033,YGL070C,YOR210W,0.981088
5034,YGL070C,YOR224C,0.926976
5035,YGL070C,YPL129W,0.886735
5036,YGL070C,YPR187W,0.99
5037,YGL076C,YGL103W,0.781602
5038,YGL076C,YGL111W,0.55888
5039,YGL076C,YGL135W,0.890662
5040,YGL076C,YGL147C,0.758386
5041,YGL076C,YGR034W,0.566021
5042,YGL076C,YGR085C,0.826557
5043,YGL076C,YGR103W,0.573524
5044,YGL076C,YHL001W,0.506819
5045,YGL076C,YHL033C,0.576625
5046,YGL076C,YHR088W,0.489872
5047,YGL076C,YIL018W,0.665381
5048,YGL076C,YIL069C,0.542861
5049,YGL076C,YIL133C,0.871302
5050,YGL076C,YJL177W,0.889963
5051,YGL076C,YJL190C,0.566898
5052,YGL076C,YJR123W,0.564768
5053,YGL076C,YJR145C,0.56313
5054,YGL076C,YKL180W,0.84204
5055,YGL076C,YKR081C,0.552378
5056,YGL076C,YLL045C,0.761016
5057,YGL076C,YLR002C,0.525422
5058,YGL076C,YLR029C,0.897012
5059,YGL076C,YLR075W,0.683477
5060,YGL076C,YLR432W,0.567335
5061,YGL076C,YLR441C,0.518737
5062,YGL076C,YLR448W,0.707078
5063,YGL076C,YML056C,0.533977
5064,YGL076C,YML063W,0.627502
5065,YGL076C,YML073C,0.897435
5066,YGL076C,YMR142C,0.527686
5067,YGL076C,YMR194W,0.577515
5068,YGL076C,YMR242C,0.78892
5069,YGL076C,YMR290C,0.681301
5070,YGL076C,YNL069C,0.854202
5071,YGL076C,YNL132W,0.526564
5072,YGL076C,YNL178W,0.531568
5073,YGL076C,YNL301C,0.891153
5074,YGL076C,YOL041C,0.567197
5075,YGL076C,YOL120C,0.512475
5076,YGL076C,YOL127W,0.688415
5077,YGL076C,YOR063W,0.720034
5078,YGL076C,YOR096W,0.731322
5079,YGL076C,YOR206W,0.576813
5080,YGL076C,YOR312C,0.582891
5081,YGL076C,YPL093W,0.578353
5082,YGL076C,YPL198W,0.912073
5083,YGL076C,YPL220W,0.495968
5084,YGL076C,YPL249C-A,0.614121
5085,YGL086W,YJL030W,0.784159
5086,YGL092W,YGL100W,0.897776
5087,YGL092W,YJR042W,0.89713
5088,YGL092W,YKL057C,0.989569
5089,YGL092W,YLR208W,0.897012
5090,YGL094C,YKL025C,0.777743
5091,YGL097W,YLR293C,0.547352
5092,YGL097W,YOR185C,0.537055
5093,YGL098W,YGL145W,0.930076
5094,YGL098W,YKL196C,0.618718
5095,YGL098W,YLR268W,0.561776
5096,YGL098W,YLR440C,0.897012
5097,YGL098W,YNL258C,0.982663
5098,YGL098W,YOR075W,0.893841
5099,YGL099W,YHR170W,0.502533
5100,YGL099W,YLL045C,0.566898
5101,YGL099W,YMR194W,0.566898
5102,YGL099W,YOR063W,0.546015
5103,YGL100W,YJR042W,0.606652
5104,YGL100W,YKL057C,0.897012
5105,YGL100W,YLR208W,0.897012
5106,YGL103W,YGL123W,0.566898
5107,YGL103W,YGL135W,0.897792
5108,YGL103W,YGL147C,0.595589
5109,YGL103W,YGR034W,0.938697
5110,YGL103W,YGR085C,0.897363
5111,YGL103W,YGR118W,0.546848
5112,YGL103W,YHL001W,0.966145
5113,YGL103W,YHL015W,0.577601
5114,YGL103W,YHL033C,0.916268
5115,YGL103W,YHR010W,0.557878
5116,YGL103W,YHR052W,0.556374
5117,YGL103W,YHR141C,0.779749
5118,YGL103W,YHR203C,0.542218
5119,YGL103W,YIL018W,0.888835
5120,YGL103W,YIL069C,0.534706
5121,YGL103W,YIL133C,0.890938
5122,YGL103W,YJL177W,0.919518
5123,YGL103W,YJL190C,0.687184
5124,YGL103W,YJR123W,0.896368
5125,YGL103W,YJR145C,0.562955
5126,YGL103W,YKL172W,0.488838
5127,YGL103W,YKL180W,0.966591
5128,YGL103W,YKR081C,0.516938
5129,YGL103W,YLL045C,0.854368
5130,YGL103W,YLR029C,0.852014
5131,YGL103W,YLR075W,0.890995
5132,YGL103W,YLR287C-A,0.756879
5133,YGL103W,YLR325C,0.675248
5134,YGL103W,YLR340W,0.573882
5135,YGL103W,YLR342W,0.538062
5136,YGL103W,YLR406C,0.644637
5137,YGL103W,YLR441C,0.767331
5138,YGL103W,YLR448W,0.896747
5139,YGL103W,YML063W,0.912597
5140,YGL103W,YML072C,0.527546
5141,YGL103W,YML073C,0.952714
5142,YGL103W,YMR142C,0.837226
5143,YGL103W,YMR194W,0.903793
5144,YGL103W,YMR242C,0.967356
5145,YGL103W,YNL069C,0.893985
5146,YGL103W,YNL096C,0.672188
5147,YGL103W,YNL110C,0.566898
5148,YGL103W,YNL178W,0.577564
5149,YGL103W,YNL301C,0.801411
5150,YGL103W,YNL302C,0.515944
5151,YGL103W,YOL040C,0.568314
5152,YGL103W,YOL127W,0.978887
5153,YGL103W,YOR063W,0.909927
5154,YGL103W,YOR096W,0.610026
5155,YGL103W,YOR312C,0.884548
5156,YGL103W,YPL012W,0.628532
5157,YGL103W,YPL090C,0.511223
5158,YGL103W,YPL093W,0.543497
5159,YGL103W,YPL198W,0.620085
5160,YGL103W,YPL220W,0.893006
5161,YGL103W,YPL249C-A,0.897012
5162,YGL105W,YGL245W,0.99
5163,YGL105W,YGR264C,0.99
5164,YGL106W,YHR023W,0.668748
5165,YGL106W,YKL130C,0.538594
5166,YGL106W,YLR429W,0.879299
5167,YGL106W,YOR326W,0.99
5168,YGL106W,YPR171W,0.540404
5169,YGL111W,YGR103W,0.900002
5170,YGL111W,YHR052W,0.897493
5171,YGL111W,YHR088W,0.99
5172,YGL111W,YHR197W,0.884857
5173,YGL111W,YKL009W,0.523727
5174,YGL111W,YKL172W,0.603368
5175,YGL111W,YLL008W,0.984168
5176,YGL111W,YLL034C,0.897012
5177,YGL111W,YLR002C,0.890563
5178,YGL111W,YLR276C,0.490756
5179,YGL111W,YMR049C,0.985485
5180,YGL111W,YMR290C,0.99
5181,YGL111W,YNL002C,0.99
5182,YGL111W,YNL061W,0.897012
5183,YGL111W,YNL110C,0.769943
5184,YGL111W,YOL077C,0.987131
5185,YGL111W,YOL127W,0.567368
5186,YGL111W,YOR063W,0.555732
5187,YGL111W,YOR206W,0.921376
5188,YGL111W,YOR272W,0.923801
5189,YGL111W,YPL043W,0.763159
5190,YGL111W,YPL093W,0.983709
5191,YGL111W,YPL131W,0.748097
5192,YGL111W,YPL211W,0.897187
5193,YGL111W,YPR016C,0.833238
5194,YGL112C,YGR252W,0.99
5195,YGL112C,YGR274C,0.99
5196,YGL112C,YHR041C,0.540194
5197,YGL112C,YHR099W,0.897012
5198,YGL112C,YLR055C,0.99
5199,YGL112C,YML007W,0.646787
5200,YGL112C,YML015C,0.99
5201,YGL112C,YML098W,0.485107
5202,YGL112C,YMR005W,0.99
5203,YGL112C,YMR223W,0.897012
5204,YGL112C,YMR227C,0.99
5205,YGL112C,YMR236W,0.99
5206,YGL112C,YNL236W,0.56704
5207,YGL112C,YOL148C,0.99
5208,YGL112C,YPL011C,0.99
5209,YGL112C,YPL047W,0.643455
5210,YGL112C,YPL254W,0.99
5211,YGL112C,YPR070W,0.498303
5212,YGL115W,YGL208W,0.74925
5213,YGL120C,YGL128C,0.99
5214,YGL120C,YGL173C,0.621764
5215,YGL120C,YGR159C,0.549159
5216,YGL120C,YHR165C,0.950061
5217,YGL120C,YJL190C,0.539129
5218,YGL120C,YJR145C,0.80194
5219,YGL120C,YKL173W,0.91266
5220,YGL120C,YLL036C,0.57674
5221,YGL120C,YLR117C,0.897012
5222,YGL120C,YLR197W,0.529536
5223,YGL120C,YLR424W,0.99
5224,YGL120C,YMR128W,0.48225
5225,YGL120C,YNL132W,0.498429
5226,YGL120C,YNL224C,0.874699
5227,YGL120C,YOR063W,0.604808
5228,YGL120C,YOR096W,0.752036
5229,YGL120C,YOR310C,0.482986
5230,YGL120C,YPL131W,0.526096
5231,YGL120C,YPL151C,0.830211
5232,YGL120C,YPR101W,0.558798
5233,YGL123W,YGR085C,0.546784
5234,YGL123W,YHL001W,0.48329
5235,YGL123W,YJL177W,0.535229
5236,YGL123W,YJR123W,0.549353
5237,YGL123W,YKL180W,0.622575
5238,YGL123W,YLR441C,0.6569
5239,YGL123W,YML073C,0.574515
5240,YGL123W,YMR242C,0.536979
5241,YGL123W,YNL178W,0.487306
5242,YGL123W,YOL040C,0.508655
5243,YGL123W,YOR063W,0.560268
5244,YGL125W,YPL023C,0.926761
5245,YGL127C,YGL151W,0.890709
5246,YGL127C,YHR041C,0.848267
5247,YGL127C,YHR058C,0.905686
5248,YGL127C,YLR071C,0.869695
5249,YGL127C,YNL236W,0.566749
5250,YGL127C,YNR010W,0.752309
5251,YGL127C,YOL051W,0.916554
5252,YGL127C,YOL135C,0.893437
5253,YGL127C,YOR174W,0.898963
5254,YGL127C,YPL042C,0.555494
5255,YGL127C,YPR070W,0.955095
5256,YGL127C,YPR168W,0.776548
5257,YGL128C,YHR165C,0.983272
5258,YGL128C,YKL173W,0.99
5259,YGL128C,YKR022C,0.889269
5260,YGL128C,YLL036C,0.917636
5261,YGL128C,YLR117C,0.99
5262,YGL128C,YLR275W,0.609188
5263,YGL128C,YLR424W,0.99
5264,YGL128C,YML049C,0.549911
5265,YGL128C,YMR213W,0.546915
5266,YGL128C,YMR288W,0.56125
5267,YGL128C,YPL151C,0.782992
5268,YGL128C,YPR101W,0.57347
5269,YGL129C,YGR084C,0.99
5270,YGL129C,YGR165W,0.97429
5271,YGL129C,YGR215W,0.772094
5272,YGL129C,YHL004W,0.99
5273,YGL129C,YIL093C,0.99
5274,YGL129C,YJR101W,0.983173
5275,YGL129C,YJR113C,0.99
5276,YGL129C,YKL003C,0.496885
5277,YGL129C,YKL155C,0.99
5278,YGL129C,YMR158W,0.798187
5279,YGL129C,YMR188C,0.929295
5280,YGL129C,YNL137C,0.99
5281,YGL129C,YNL306W,0.99
5282,YGL129C,YNR037C,0.568457
5283,YGL129C,YOR158W,0.917834
5284,YGL129C,YOR204W,0.4948
5285,YGL129C,YPL013C,0.878261
5286,YGL129C,YPL118W,0.99
5287,YGL130W,YPL228W,0.976713
5288,YGL133W,YIL126W,0.493105
5289,YGL133W,YJL065C,0.781575
5290,YGL133W,YKR001C,0.78978
5291,YGL133W,YOR304W,0.99
5292,YGL133W,YPL082C,0.897012
5293,YGL135W,YGL147C,0.82774
5294,YGL135W,YGR034W,0.830581
5295,YGL135W,YGR085C,0.897275
5296,YGL135W,YHL001W,0.890717
5297,YGL135W,YHL033C,0.570056
5298,YGL135W,YHR052W,0.631225
5299,YGL135W,YHR141C,0.57009
5300,YGL135W,YHR203C,0.633142
5301,YGL135W,YIL018W,0.585045
5302,YGL135W,YIL133C,0.897012
5303,YGL135W,YJL177W,0.89524
5304,YGL135W,YJL190C,0.866468
5305,YGL135W,YJR123W,0.870653
5306,YGL135W,YKL180W,0.907802
5307,YGL135W,YLL045C,0.936787
5308,YGL135W,YLR029C,0.952644
5309,YGL135W,YLR075W,0.874047
5310,YGL135W,YLR276C,0.610675
5311,YGL135W,YLR287C-A,0.496897
5312,YGL135W,YLR340W,0.677123
5313,YGL135W,YLR441C,0.823195
5314,YGL135W,YLR448W,0.906051
5315,YGL135W,YML056C,0.487404
5316,YGL135W,YML063W,0.897098
5317,YGL135W,YML073C,0.897012
5318,YGL135W,YMR194W,0.877485
5319,YGL135W,YMR229C,0.617745
5320,YGL135W,YMR242C,0.897012
5321,YGL135W,YMR290C,0.897012
5322,YGL135W,YNL002C,0.577385
5323,YGL135W,YNL069C,0.890925
5324,YGL135W,YNL132W,0.494794
5325,YGL135W,YNL178W,0.552986
5326,YGL135W,YNL301C,0.734915
5327,YGL135W,YOL077C,0.624175
5328,YGL135W,YOL127W,0.963402
5329,YGL135W,YOR063W,0.978834
5330,YGL135W,YOR096W,0.877805
5331,YGL135W,YOR204W,0.569718
5332,YGL135W,YOR312C,0.897012
5333,YGL135W,YPL012W,0.575959
5334,YGL135W,YPL093W,0.514065
5335,YGL135W,YPL131W,0.572807
5336,YGL135W,YPL143W,0.565093
5337,YGL135W,YPL198W,0.895845
5338,YGL135W,YPL211W,0.566898
5339,YGL135W,YPL220W,0.915312
5340,YGL135W,YPL249C-A,0.560967
5341,YGL137W,YGL245W,0.540177
5342,YGL137W,YIL076W,0.99
5343,YGL137W,YNL287W,0.99
5344,YGL137W,YPL010W,0.99
5345,YGL145W,YKL196C,0.644877
5346,YGL145W,YLR268W,0.597932
5347,YGL145W,YLR440C,0.99
5348,YGL145W,YNL258C,0.99
5349,YGL145W,YOR075W,0.960358
5350,YGL147C,YGR034W,0.544248
5351,YGL147C,YGR085C,0.871686
5352,YGL147C,YHL001W,0.752042
5353,YGL147C,YHL015W,0.496935
5354,YGL147C,YHL033C,0.535481
5355,YGL147C,YHR141C,0.683394
5356,YGL147C,YIL018W,0.527917
5357,YGL147C,YIL133C,0.892099
5358,YGL147C,YJL177W,0.745111
5359,YGL147C,YJL190C,0.605985
5360,YGL147C,YJR123W,0.87622
5361,YGL147C,YKL009W,0.575691
5362,YGL147C,YKL180W,0.869751
5363,YGL147C,YLL045C,0.89101
5364,YGL147C,YLR029C,0.896974
5365,YGL147C,YLR340W,0.590318
5366,YGL147C,YLR406C,0.483999
5367,YGL147C,YLR448W,0.759395
5368,YGL147C,YML063W,0.562921
5369,YGL147C,YML073C,0.962011
5370,YGL147C,YMR194W,0.657375
5371,YGL147C,YMR242C,0.891903
