,protein1,protein2,weight
7333,YJL173C,YBR170C,0.15
7334,YJL173C,YDR212W,0.15
7335,YJL173C,YER104W,0.17
7336,YJL173C,YGL092W,0.11
7337,YJL173C,YHR164C,0.99
7338,YJL173C,YKL215C,0.1
7339,YJL173C,YKR063C,0.15
7340,YJL173C,YLR087C,0.15
7341,YJL173C,YLR150W,0.15
7342,YJL173C,YMR047C,0.15
7343,YJL173C,YNL312W,0.99
7344,YJL173C,YOR287C,0.15
7345,YJL173C,YPL136W,0.15
7346,YJL176C,YDR381W,0.15
7347,YJL176C,YFL049W,0.33
7348,YJL176C,YMR033W,0.52
7349,YJL176C,YNR023W,0.99
7350,YJL176C,YOR290C,0.97
7351,YJL176C,YPL129W,0.28
7352,YJL180C,YJR121W,0.85
7353,YJL180C,YKL054C,0.45
7354,YJL180C,YNL315C,0.85
7355,YJL184W,YKR038C,0.99
7356,YJL184W,YML036W,0.98
7357,YJL197W,YBL098W,0.15
7358,YJL197W,YCR020C-A,0.11
7359,YJL197W,YCR058C,0.12
7360,YJL197W,YGL121C,0.15
7361,YJL197W,YJL084C,0.1
7362,YJL197W,YJR031C,0.65
7363,YJL197W,YLR087C,0.15
7364,YJL197W,YML111W,0.15
7365,YJL197W,YOL092W,0.15
7366,YJL197W,YOL159C,0.15
7367,YJL197W,YOR019W,0.17
7368,YJL197W,YPR112C,0.11
7369,YJL203W,YAL016W,0.15
7370,YJL203W,YDL030W,0.99
7371,YJL203W,YEL023C,0.87
7372,YJL203W,YGR074W,0.11
7373,YJL203W,YLR147C,0.15
7374,YJL203W,YML049C,0.99
7375,YJL203W,YMR240C,0.99
7376,YJL203W,YOR159C,0.11
7377,YJL217W,YPR118W,0.34
7378,YJR006W,YDL102W,0.11
7379,YJR006W,YJR043C,0.99
7380,YJR007W,YGR083C,0.2
7381,YJR007W,YKR026C,0.99
7382,YJR007W,YLR175W,0.15
7383,YJR007W,YLR291C,0.99
7384,YJR010C-A,YAR010C,0.8
7385,YJR010C-A,YAR073W,0.25
7386,YJR010C-A,YBL002W,0.29
7387,YJR010C-A,YBL003C,0.58
7388,YJR010C-A,YBL021C,0.25
7389,YJR010C-A,YBL087C,0.51
7390,YJR010C-A,YBR044C,0.8
7391,YJR010C-A,YBR189W,0.95
7392,YJR010C-A,YBR196C,0.25
7393,YJR010C-A,YBR291C,0.8
7394,YJR010C-A,YCR028C-A,0.94
7395,YJR010C-A,YDL014W,0.25
7396,YJR010C-A,YDL015C,0.8
7397,YJR010C-A,YDL081C,0.33
7398,YJR010C-A,YDR033W,0.51
7399,YJR010C-A,YEL026W,0.33
7400,YJR010C-A,YER131W,0.25
7401,YJR010C-A,YER145C,0.32
7402,YJR010C-A,YER157W,0.33
7403,YJR010C-A,YER162C,0.25
7404,YJR010C-A,YFR022W,0.33
7405,YJR010C-A,YGL008C,0.53
7406,YJR010C-A,YGL014W,0.3
7407,YJR010C-A,YGL055W,0.83
7408,YJR010C-A,YIR022W,0.74
7409,YJR010C-A,YJR094W-A,0.25
7410,YJR010C-A,YKL009W,0.3
7411,YJR010C-A,YLR066W,0.83
7412,YJR010C-A,YLR075W,0.83
7413,YJR010C-A,YLR150W,0.33
7414,YJR010C-A,YLR185W,0.51
7415,YJR010C-A,YLR342W,0.33
7416,YJR010C-A,YML055W,0.83
7417,YJR010C-A,YML072C,0.33
7418,YJR010C-A,YMR229C,0.24
7419,YJR010C-A,YNR021W,0.53
7420,YJR010C-A,YOL041C,0.3
7421,YJR010C-A,YOR086C,0.53
7422,YJR010C-A,YOR193W,0.33
7423,YJR010C-A,YOR310C,0.25
7424,YJR010C-A,YPL249C-A,0.32
7425,YJR010W,YOR257W,0.25
7426,YJR011C,YDR252W,0.76
7427,YJR011C,YHR193C,0.78
7428,YJR011C,YPL037C,0.25
7429,YJR012C,YDR142C,0.99
7430,YJR012C,YMR267W,0.15
7431,YJR014W,YGL201C,0.15
7432,YJR014W,YJL001W,0.16
7433,YJR014W,YJR002W,0.17
7434,YJR014W,YLR266C,0.16
7435,YJR014W,YOR028C,0.36
7436,YJR017C,YDL140C,0.92
7437,YJR017C,YIL021W,0.27
7438,YJR017C,YOR151C,0.99
7439,YJR017C,YOR210W,0.14
7440,YJR017C,YOR224C,0.14
7441,YJR017C,YOR294W,0.22
7442,YJR017C,YPR169W,0.14
7443,YJR022W,YCR077C,0.26
7444,YJR022W,YDR378C,0.95
7445,YJR022W,YDR473C,0.84
7446,YJR022W,YER029C,0.25
7447,YJR022W,YER112W,0.24
7448,YJR022W,YER146W,0.92
7449,YJR022W,YGL173C,0.76
7450,YJR022W,YGR074W,0.72
7451,YJR022W,YIL008W,0.23
7452,YJR022W,YJL124C,0.26
7453,YJR022W,YLR147C,0.58
7454,YJR022W,YLR275W,0.97
7455,YJR022W,YLR409C,0.24
7456,YJR022W,YLR438C-A,0.19
7457,YJR022W,YNL147W,0.73
7458,YJR022W,YOR159C,0.26
7459,YJR022W,YOR308C,0.26
7460,YJR022W,YPR178W,0.25
7461,YJR032W,YBR143C,0.12
7462,YJR032W,YCL011C,0.11
7463,YJR032W,YCR009C,0.35
7464,YJR032W,YDR087C,0.12
7465,YJR032W,YDR138W,0.55
7466,YJR032W,YDR232W,0.13
7467,YJR032W,YDR381W,0.59
7468,YJR032W,YFL027C,0.13
7469,YJR032W,YHR099W,0.13
7470,YJR032W,YHR167W,0.66
7471,YJR032W,YIL038C,0.51
7472,YJR032W,YIL041W,0.35
7473,YJR032W,YJL052W,0.8
7474,YJR032W,YLR314C,0.51
7475,YJR032W,YML062C,0.66
7476,YJR032W,YMR035W,0.13
7477,YJR032W,YMR186W,0.84
7478,YJR032W,YMR297W,0.12
7479,YJR032W,YNL139C,0.15
7480,YJR032W,YOL068C,0.11
7481,YJR032W,YPL161C,0.33
7482,YJR032W,YPL179W,0.22
7483,YJR032W,YPL240C,0.15
7484,YJR033C,YDR328C,0.71
7485,YJR036C,YNL307C,0.32
7486,YJR041C,YDR381W,0.45
7487,YJR041C,YFR024C,0.14
7488,YJR041C,YKL214C,0.37
7489,YJR041C,YLR150W,0.22
7490,YJR041C,YMR125W,0.98
7491,YJR041C,YNL189W,0.99
7492,YJR041C,YPL178W,0.99
7493,YJR043C,YBR072W,0.62
7494,YJR043C,YBR088C,0.87
7495,YJR043C,YDL102W,0.73
7496,YJR043C,YDR087C,0.12
7497,YJR043C,YDR272W,0.12
7498,YJR043C,YDR388W,0.43
7499,YJR043C,YEL026W,0.16
7500,YJR043C,YHR064C,0.12
7501,YJR043C,YIL152W,0.16
7502,YJR043C,YKL054C,0.16
7503,YJR043C,YPR133C,0.12
7504,YJR047C,YEL034W,0.42
7505,YJR052W,YBL003C,0.29
7506,YJR052W,YPL046C,0.4
7507,YJR053W,YHR029C,0.15
7508,YJR053W,YOR294W,0.15
7509,YJR059W,YOR257W,0.59
7510,YJR060W,YDR337W,0.12
7511,YJR060W,YDR347W,0.37
7512,YJR060W,YER030W,0.11
7513,YJR060W,YGR215W,0.17
7514,YJR060W,YNL209W,0.11
7515,YJR060W,YOR158W,0.1
7516,YJR063W,YBR154C,0.29
7517,YJR063W,YDR156W,0.77
7518,YJR063W,YNL113W,0.85
7519,YJR063W,YNL248C,0.97
7520,YJR063W,YOR210W,0.41
7521,YJR063W,YOR340C,0.98
7522,YJR063W,YOR341W,0.98
7523,YJR063W,YPR010C,0.41
7524,YJR063W,YPR110C,0.98
7525,YJR063W,YPR187W,0.64
7526,YJR067C,YNL260C,0.98
7527,YJR069C,YBR127C,0.93
7528,YJR070C,YAR003W,0.11
7529,YJR070C,YDL154W,0.16
7530,YJR070C,YDR515W,0.11
7531,YJR070C,YIL126W,0.1
7532,YJR070C,YLR309C,0.11
7533,YJR070C,YOR372C,0.16
7534,YJR082C,YBL003C,0.3
7535,YJR082C,YBR239C,0.15
7536,YJR082C,YCR030C,0.11
7537,YJR082C,YDR359C,0.9
7538,YJR082C,YDR381W,0.14
7539,YJR082C,YEL018W,0.99
7540,YJR082C,YGR002C,0.99
7541,YJR082C,YHR099W,0.32
7542,YJR082C,YHR121W,0.11
7543,YJR082C,YJL081C,0.93
7544,YJR082C,YLR150W,0.13
7545,YJR082C,YNL107W,0.99
7546,YJR082C,YNL136W,0.28
7547,YJR082C,YOR244W,0.99
7548,YJR082C,YPR023C,0.64
7549,YJR082C,YPR031W,0.99
7550,YJR084W,YBR189W,0.27
7551,YJR084W,YDL014W,0.25
7552,YJR084W,YDL148C,0.23
7553,YJR084W,YDR363W-A,0.98
7554,YJR084W,YDR381W,0.93
7555,YJR084W,YGR126W,0.38
7556,YJR084W,YLR150W,0.38
7557,YJR084W,YPL012W,0.25
7558,YJR084W,YPR045C,0.9
7559,YJR089W,YBR156C,0.95
7560,YJR089W,YGL207W,0.31
7561,YJR089W,YGR031W,0.3
7562,YJR092W,YIL152W,0.4
7563,YJR094W-A,YDR087C,0.16
7564,YJR094W-A,YGL245W,0.47
7565,YJR094W-A,YKR048C,0.13
7566,YJR094W-A,YLR150W,0.23
7567,YJR094W-A,YNL209W,0.16
7568,YJR094W-A,YOR193W,0.21
7569,YJR097W,YPL004C,0.11
7570,YJR099W,YHR183W,0.15
7571,YJR099W,YKL104C,0.14
7572,YJR104C,YAL029C,0.19
7573,YJR104C,YBR109C,0.67
7574,YJR104C,YDL176W,0.48
7575,YJR104C,YDR141C,0.25
7576,YJR104C,YHL035C,0.2
7577,YJR104C,YJL034W,0.77
7578,YJR104C,YKL029C,0.22
7579,YJR104C,YKR003W,0.15
7580,YJR104C,YKR099W,0.15
7581,YJR104C,YLR086W,0.22
7582,YJR104C,YMR038C,0.99
7583,YJR104C,YPL201C,0.15
7584,YJR109C,YJL130C,0.4
7585,YJR109C,YOR303W,0.98
7586,YJR112W,YAL034W-A,0.99
7587,YJR112W,YHR023W,0.17
7588,YJR112W,YPL233W,0.99
7589,YJR113C,YDL045W-A,0.3
7590,YJR113C,YDR175C,0.95
7591,YJR113C,YGL129C,0.3
7592,YJR113C,YKL155C,0.83
7593,YJR113C,YMR158W,0.25
7594,YJR113C,YNL306W,0.78
7595,YJR119C,YAL019W,0.58
7596,YJR119C,YBL002W,0.12
7597,YJR119C,YBL021C,0.12
7598,YJR119C,YDL153C,0.68
7599,YJR119C,YDR381W,0.12
7600,YJR119C,YGR126W,0.15
7601,YJR119C,YHR121W,0.12
7602,YJR119C,YIL091C,0.66
7603,YJR119C,YLL040C,0.15
7604,YJR119C,YLR335W,0.11
7605,YJR119C,YMR072W,0.15
7606,YJR119C,YNL215W,0.12
7607,YJR119C,YPR052C,0.12
7608,YJR122W,YDR388W,0.14
7609,YJR122W,YGR244C,0.2
7610,YJR122W,YHR064C,0.13
7611,YJR122W,YMR162C,0.19
7612,YJR122W,YOL090W,0.13
7613,YJR132W,YLR438W,0.15
7614,YJR134C,YDR155C,0.14
7615,YJR134C,YHR121W,0.15
7616,YJR135C,YAR010C,0.51
7617,YJR135C,YBL063W,0.15
7618,YJR135C,YBR211C,0.63
7619,YJR135C,YDR104C,0.17
7620,YJR135C,YDR383C,0.63
7621,YJR135C,YDR385W,0.11
7622,YJR135C,YLR315W,0.12
7623,YJR135C,YLR418C,0.1
7624,YJR135C,YMR083W,0.17
7625,YJR135C,YMR120C,0.11
7626,YJR135C,YMR198W,0.51
7627,YJR135C,YOL054W,0.1
7628,YJR135C,YPL191C,0.15
7629,YJR137C,YDR294C,0.16
7630,YJR137C,YER087W,0.16
7631,YJR140C,YBL008W,0.12
7632,YJR140C,YBR009C,0.12
7633,YJR140C,YBR215W,0.79
7634,YKL004W,YBR079C,0.32
7635,YKL004W,YDR381W,0.36
7636,YKL004W,YJR105W,0.34
7637,YKL005C,YBR275C,0.29
7638,YKL005C,YER162C,0.29
7639,YKL010C,YAL026C,0.62
7640,YKL010C,YBR072W,0.11
7641,YKL010C,YDR041W,0.16
7642,YKL010C,YDR128W,0.14
7643,YKL010C,YFL016C,0.11
7644,YKL010C,YIL148W,0.55
7645,YKL010C,YLR304C,0.64
7646,YKL010C,YLR305C,0.11
7647,YKL010C,YOR233W,0.29
7648,YKL010C,YPL037C,0.11
7649,YKL012W,YCR009C,0.12
7650,YKL012W,YDR388W,0.12
7651,YKL012W,YGR013W,0.99
7652,YKL012W,YLR147C,0.87
7653,YKL012W,YLR275W,0.94
7654,YKL012W,YLR298C,0.99
7655,YKL012W,YML046W,0.99
7656,YKL012W,YMR287C,0.13
7657,YKL012W,YOR159C,0.91
7658,YKL012W,YPR182W,0.94
7659,YKL014C,YDR381W,0.2
7660,YKL014C,YGR191W,0.2
7661,YKL018W,YAL029C,0.58
7662,YKL018W,YAL043C,0.99
7663,YKL018W,YBR222C,0.16
7664,YKL018W,YDL014W,0.98
7665,YKL018W,YDR301W,0.99
7666,YKL018W,YDR381W,0.3
7667,YKL018W,YDR388W,0.99
7668,YKL018W,YDR469W,0.67
7669,YKL018W,YEL023C,0.11
7670,YKL018W,YEL032W,0.16
7671,YKL018W,YER133W,0.99
7672,YKL018W,YGL014W,0.71
7673,YKL018W,YHR029C,0.83
7674,YKL018W,YHR209W,0.16
7675,YKL018W,YHR216W,0.16
7676,YKL018W,YIL147C,0.16
7677,YKL018W,YJR093C,0.91
7678,YKL018W,YKL059C,0.99
7679,YKL018W,YKL172W,0.15
7680,YKL018W,YKR002W,0.99
7681,YKL018W,YKR092C,0.12
7682,YKL018W,YLR015W,0.99
7683,YKL018W,YLR115W,0.95
7684,YKL018W,YLR259C,0.56
7685,YKL018W,YLR277C,0.99
7686,YKL018W,YLR347C,0.11
7687,YKL018W,YLR429W,0.11
7688,YKL018W,YML085C,0.16
7689,YKL018W,YNL222W,0.84
7690,YKL018W,YPL146C,0.15
7691,YKL018W,YPR107C,0.61
7692,YKL022C,YDR388W,0.16
7693,YKL022C,YFR036W,0.25
7694,YKL022C,YIR025W,0.21
7695,YKL023W,YBL003C,0.25
7696,YKL023W,YDL014W,0.26
7697,YKL023W,YDR381W,0.63
7698,YKL023W,YHR121W,0.15
7699,YKL023W,YKR081C,0.15
7700,YKL023W,YOL012C,0.15
7701,YKL023W,YOR294W,0.48
7702,YKL028W,YAL053W,0.73
7703,YKL028W,YAL062W,0.17
7704,YKL028W,YBL023C,0.18
7705,YKL028W,YBL084C,0.12
7706,YKL028W,YBL091C,0.12
7707,YKL028W,YDR087C,0.11
7708,YKL028W,YDR388W,0.11
7709,YKL028W,YDR420W,0.11
7710,YKL028W,YDR494W,0.17
7711,YKL028W,YER110C,0.62
7712,YKL028W,YER131W,0.12
7713,YKL028W,YGR126W,0.17
7714,YKL028W,YJR009C,0.16
7715,YKL028W,YKL192C,0.17
7716,YKL028W,YKR062W,0.99
7717,YKL028W,YLR150W,0.72
7718,YKL028W,YLR167W,0.4
7719,YKL028W,YLR185W,0.29
7720,YKL028W,YMR075W,0.99
7721,YKL028W,YNL054W,0.11
7722,YKL028W,YPR056W,0.11
7723,YKL028W,YPR067W,0.17
7724,YKL035W,YCL059C,0.15
7725,YKL035W,YDL014W,0.99
7726,YKL035W,YDL148C,0.99
7727,YKL035W,YDL153C,0.99
7728,YKL035W,YJR002W,0.65
7729,YKL035W,YKL010C,0.1
7730,YKL035W,YLR177W,0.16
7731,YKL035W,YLR231C,0.11
7732,YKL035W,YLR347C,0.11
7733,YKL035W,YOL155C,0.16
7734,YKL035W,YOR294W,0.16
7735,YKL035W,YPR144C,0.14
7736,YKL041W,YLR025W,0.29
7737,YKL047W,YEL034W,0.4
7738,YKL047W,YGR229C,0.29
7739,YKL047W,YNL209W,0.3
7740,YKL052C,YDL014W,0.15
7741,YKL052C,YDR152W,0.15
7742,YKL052C,YGR113W,0.49
7743,YKL052C,YKR037C,0.99
7744,YKL052C,YKR083C,0.94
7745,YKL056C,YKL081W,0.99
7746,YKL056C,YNL193W,0.22
7747,YKL056C,YPL048W,0.99
7748,YKL058W,YFR032C,0.32
7749,YKL058W,YNL306W,0.51
7750,YKL058W,YOR093C,0.33
7751,YKL058W,YOR194C,0.97
7752,YKL059C,YKR002W,0.97
7753,YKL059C,YLR115W,0.99
7754,YKL059C,YLR277C,0.99
7755,YKL061W,YDR400W,0.39
7756,YKL061W,YGL079W,0.4
7757,YKL061W,YLR362W,0.29
7758,YKL061W,YLR408C,0.29
7759,YKL069W,YER062C,0.4
7760,YKL069W,YGR167W,0.29
7761,YKL072W,YDR099W,0.25
7762,YKL075C,YDL014W,0.98
7763,YKL075C,YDL053C,0.15
7764,YKL075C,YDR381W,0.38
7765,YKL075C,YDR507C,0.14
7766,YKL075C,YER008C,0.2
7767,YKL075C,YHR121W,0.13
7768,YKL075C,YKR081C,0.15
7769,YKL075C,YLR197W,0.15
7770,YKL075C,YMR229C,0.13
7771,YKL075C,YNL091W,0.99
7772,YKL075C,YNL164C,0.56
7773,YKL075C,YNL308C,0.15
7774,YKL075C,YOR091W,0.14
7775,YKL078W,YGR090W,0.99
7776,YKL078W,YGR251W,0.66
7777,YKL078W,YLR175W,0.36
7778,YKL078W,YNL186W,0.99
7779,YKL078W,YNL308C,0.11
7780,YKL078W,YOL041C,0.37
7781,YKL081W,YDR218C,0.16
7782,YKL081W,YDR499W,0.11
7783,YKL081W,YHR155W,0.38
7784,YKL081W,YIL104C,0.11
7785,YKL081W,YJL059W,0.16
7786,YKL081W,YLR100W,0.16
7787,YKL081W,YLR338W,0.16
7788,YKL081W,YMR188C,0.11
7789,YKL081W,YMR239C,0.11
7790,YKL081W,YOR389W,0.16
7791,YKL081W,YPL048W,0.87
7792,YKL081W,YPR021C,0.15
7793,YKL088W,YAR010C,0.12
7794,YKL088W,YDL121C,0.12
7795,YKL088W,YDL151C,0.12
7796,YKL088W,YKL197C,0.12
7797,YKL088W,YKR072C,0.94
7798,YKL088W,YML113W,0.12
7799,YKL088W,YOR054C,0.99
7800,YKL088W,YPL230W,0.12
7801,YKL088W,YPR088C,0.12
7802,YKL092C,YLR182W,0.41
7803,YKL093W,YDL085W,0.39
7804,YKL093W,YJL118W,0.39
7805,YKL093W,YLR273C,0.39
7806,YKL093W,YMR237W,0.19
7807,YKL095W,YLR147C,0.39
7808,YKL097W-A,YKL028W,0.41
7809,YKL104C,YBR188C,0.11
7810,YKL104C,YDR081C,0.45
7811,YKL104C,YDR174W,0.11
7812,YKL104C,YDR381W,0.13
7813,YKL104C,YFR024C,0.15
7814,YKL104C,YGR167W,0.28
7815,YKL104C,YJL052W,0.11
7816,YKL104C,YJR121W,0.15
7817,YKL104C,YLR336C,0.11
7818,YKL104C,YMR213W,0.64
7819,YKL108W,YGL245W,0.4
7820,YKL108W,YGR155W,0.38
7821,YKL108W,YHR121W,0.3
7822,YKL108W,YIL070C,0.43
7823,YKL110C,YGR200C,0.39
7824,YKL112W,YCR067C,0.16
7825,YKL112W,YGR275W,0.11
7826,YKL112W,YJL091C,0.16
7827,YKL112W,YJR031C,0.16
7828,YKL112W,YLR106C,0.16
7829,YKL112W,YMR109W,0.11
7830,YKL112W,YOR324C,0.15
7831,YKL112W,YPL137C,0.11
7832,YKL112W,YPL244C,0.16
7833,YKL113C,YBL003C,0.25
7834,YKL113C,YBR088C,0.66
7835,YKL113C,YDR174W,0.15
7836,YKL113C,YGL013C,0.21
7837,YKL113C,YKR081C,0.15
7838,YKL113C,YLR175W,0.15
7839,YKL113C,YLR432W,0.21
7840,YKL113C,YMR229C,0.88
7841,YKL113C,YMR308C,0.99
7842,YKL114C,YCR028C-A,0.82
7843,YKL114C,YDL053C,0.26
7844,YKL114C,YDR381W,0.68
7845,YKL114C,YNL189W,0.72
7846,YKL114C,YPL127C,0.33
7847,YKL114C,YPR052C,0.25
7848,YKL117W,YBL087C,0.31
7849,YKL117W,YBL106C,0.33
7850,YKL117W,YBR170C,0.32
7851,YKL117W,YBR180W,0.32
7852,YKL117W,YGL140C,0.32
7853,YKL117W,YGR136W,0.53
7854,YKL117W,YJL034W,0.32
7855,YKL117W,YJL047C,0.24
7856,YKL117W,YJL098W,0.24
7857,YKL117W,YJR103W,0.32
7858,YKL117W,YJR104C,0.24
7859,YKL117W,YKL054C,0.32
7860,YKL117W,YMR092C,0.24
7861,YKL117W,YMR173W,0.26
7862,YKL117W,YMR273C,0.24
7863,YKL117W,YOR262W,0.3
7864,YKL122C,YBL075C,0.16
7865,YKL122C,YBR109C,0.56
7866,YKL122C,YDR496C,0.11
7867,YKL122C,YKL129C,0.58
7868,YKL122C,YLR432W,0.11
7869,YKL122C,YML105C,0.99
7870,YKL122C,YPL210C,0.99
7871,YKL122C,YPL243W,0.96
7872,YKL122C,YPR088C,0.99
7873,YKL124W,YAL029C,0.61
7874,YKL124W,YBR079C,0.13
7875,YKL124W,YDR388W,0.14
7876,YKL124W,YGL106W,0.67
7877,YKL124W,YJL052W,0.14
7878,YKL124W,YOR326W,0.58
7879,YKL126W,YBR010W,0.12
7880,YKL126W,YBR083W,0.38
7881,YKL126W,YBR109C,0.12
7882,YKL126W,YDR099W,0.12
7883,YKL126W,YDR129C,0.98
7884,YKL126W,YDR388W,0.15
7885,YKL126W,YER124C,0.13
7886,YKL126W,YGL106W,0.15
7887,YKL126W,YGR086C,0.11
7888,YKL126W,YHR102W,0.12
7889,YKL126W,YHR121W,0.12
7890,YKL126W,YIL105C,0.36
7891,YKL126W,YJL076W,0.15
7892,YKL126W,YLR259C,0.11
7893,YKL126W,YLR429W,0.99
7894,YKL126W,YMR035W,0.13
7895,YKL126W,YMR104C,0.94
7896,YKL126W,YNL106C,0.99
7897,YKL126W,YNL208W,0.22
7898,YKL126W,YPR171W,0.1
7899,YKL127W,YDR388W,0.15
7900,YKL127W,YMR066W,0.2
7901,YKL128C,YER064C,0.4
7902,YKL128C,YMR089C,0.39
7903,YKL129C,YBR109C,0.6
7904,YKL129C,YDL117W,0.12
7905,YKL129C,YDR388W,0.13
7906,YKL129C,YER109C,0.12
7907,YKL129C,YER166W,0.12
7908,YKL129C,YFL052W,0.12
7909,YKL129C,YGL242C,0.85
7910,YKL129C,YJR009C,0.15
7911,YKL130C,YCL017C,0.15
7912,YKL135C,YBR019C,0.19
7913,YKL135C,YFL034W,0.44
7914,YKL135C,YHL019C,0.99
7915,YKL135C,YLR455W,0.15
7916,YKL135C,YPL259C,0.97
7917,YKL135C,YPR029C,0.9
7918,YKL142W,YEL043W,0.32
7919,YKL142W,YFL054C,0.33
7920,YKL142W,YIL159W,0.23
7921,YKL142W,YJL129C,0.32
7922,YKL142W,YKL048C,0.8
7923,YKL142W,YNL138W,0.24
7924,YKL142W,YNR051C,0.25
7925,YKL142W,YPR008W,0.23
7926,YKL144C,YKR025W,0.88
7927,YKL144C,YNL113W,0.96
7928,YKL151C,YIL070C,0.93
7929,YKL155C,YDR041W,0.48
7930,YKL155C,YDR175C,0.48
7931,YKL155C,YDR381W,0.7
7932,YKL155C,YGR165W,0.15
7933,YKL155C,YGR215W,0.48
7934,YKL155C,YHL004W,0.21
7935,YKL155C,YLR150W,0.2
7936,YKL155C,YNR037C,0.48
7937,YKL155C,YOR158W,0.26
7938,YKL157W,YAL051W,0.11
7939,YKL157W,YER064C,0.75
7940,YKL157W,YKL072W,0.11
7941,YKL157W,YLL004W,0.15
7942,YKL157W,YLL028W,0.16
7943,YKL157W,YML065W,0.15
7944,YKL157W,YPR162C,0.12
7945,YKL159C,YER162C,0.39
7946,YKL159C,YGL005C,0.29
7947,YKL160W,YBR169C,0.11
7948,YKL160W,YCL054W,0.15
7949,YKL160W,YDL122W,0.12
7950,YKL160W,YDR087C,0.12
7951,YKL160W,YDR174W,0.15
7952,YKL160W,YDR365C,0.19
7953,YKL160W,YEL026W,0.17
7954,YKL160W,YER131W,0.23
7955,YKL160W,YGL106W,0.56
7956,YKL160W,YGR285C,0.17
7957,YKL160W,YHL034C,0.12
7958,YKL160W,YHR064C,0.17
7959,YKL160W,YIL035C,0.99
7960,YKL160W,YIL070C,0.12
7961,YKL160W,YKR048C,0.19
7962,YKL160W,YLR219W,0.37
7963,YKL160W,YLR429W,0.74
7964,YKL160W,YOR061W,0.17
7965,YKL160W,YPL146C,0.15
7966,YKL160W,YPL216W,0.17
7967,YKL164C,YDL069C,0.45
7968,YKL172W,YDL151C,0.39
7969,YKL172W,YDR379W,0.29
7970,YKL173W,YDR473C,0.94
7971,YKL173W,YER029C,0.67
7972,YKL173W,YGL120C,0.44
7973,YKL173W,YGR074W,0.9
7974,YKL173W,YJL035C,0.22
7975,YKL173W,YLR147C,0.93
7976,YKL173W,YLR275W,0.94
7977,YKL173W,YNL147W,0.83
7978,YKL173W,YOR308C,0.9
7979,YKL173W,YPR178W,0.14
7980,YKL173W,YPR182W,0.19
7981,YKL185W,YNL097C,0.32
7982,YKL190W,YBR109C,0.3
7983,YKL190W,YML057W,0.98
7984,YKL190W,YOR315W,0.39
7985,YKL191W,YAL016W,0.12
7986,YKL191W,YCL014W,0.12
7987,YKL191W,YCL050C,0.12
7988,YKL191W,YDL118W,0.15
7989,YKL191W,YDR155C,0.58
7990,YKL191W,YDR165W,0.12
7991,YKL191W,YDR293C,0.1
7992,YKL191W,YEL030W,0.75
7993,YKL191W,YEL034W,0.15
7994,YKL191W,YER001W,0.3
7995,YKL191W,YER082C,0.11
7996,YKL191W,YGR209C,0.37
7997,YKL191W,YJL052W,0.11
7998,YKL191W,YJR031C,0.13
7999,YKL191W,YJR045C,0.61
8000,YKL191W,YKL074C,0.11
8001,YKL191W,YLR043C,0.36
8002,YKL191W,YLR411W,0.11
8003,YKL191W,YMR186W,0.12
8004,YKL191W,YMR230W,0.15
8005,YKL191W,YOL023W,0.11
8006,YKL191W,YOL109W,0.12
8007,YKL191W,YOR048C,0.11
8008,YKL191W,YOR287C,0.11
8009,YKL193C,YER030W,0.12
8010,YKL195W,YHR012W,0.39
8011,YKL195W,YJL154C,0.41
8012,YKL204W,YDL126C,0.77
8013,YKL204W,YOL017W,0.29
8014,YKL204W,YOL139C,0.85
8015,YKL206C,YDR490C,0.13
8016,YKL206C,YER012W,0.29
8017,YKL206C,YGR135W,0.13
8018,YKL206C,YGR253C,0.15
8019,YKL206C,YLR199C,0.99
8020,YKL206C,YMR314W,0.99
8021,YKL210W,YAL012W,0.58
8022,YKL210W,YBL035C,0.51
8023,YKL210W,YBL076C,0.13
8024,YKL210W,YBL085W,0.1
8025,YKL210W,YBR169C,0.39
8026,YKL210W,YDR026C,0.11
8027,YKL210W,YDR155C,0.12
8028,YKL210W,YDR415C,0.99
8029,YKL210W,YEL031W,0.15
8030,YKL210W,YGR204W,0.66
8031,YKL210W,YHR082C,0.37
8032,YKL210W,YIL148W,0.15
8033,YKL210W,YIR012W,0.12
8034,YKL210W,YJL111W,0.15
8035,YKL210W,YJR136C,0.11
8036,YKL210W,YKL176C,0.15
8037,YKL210W,YLR084C,0.3
8038,YKL210W,YMR319C,0.11
8039,YKL210W,YNL246W,0.11
8040,YKL210W,YNL250W,0.1
8041,YKL210W,YNL275W,0.15
8042,YKL210W,YNR016C,0.15
8043,YKL210W,YOR184W,0.88
8044,YKL210W,YPR201W,0.11
8045,YKL211C,YBR010W,0.15
8046,YKL211C,YDR388W,0.14
8047,YKL211C,YER048C,0.22
8048,YKL211C,YLR253W,0.2
8049,YKL211C,YMR297W,0.15
8050,YKL211C,YOR064C,0.25
8051,YKL212W,YBL075C,0.25
8052,YKL212W,YDR155C,0.26
8053,YKL212W,YDR181C,0.33
8054,YKL212W,YDR381W,0.33
8055,YKL212W,YDR385W,0.25
8056,YKL212W,YEL034W,0.33
8057,YKL212W,YER162C,0.25
8058,YKL212W,YGL014W,0.25
8059,YKL212W,YHR216W,0.33
8060,YKL212W,YJL052W,0.25
8061,YKL212W,YLR150W,0.53
8062,YKL212W,YLR249W,0.25
8063,YKL212W,YLR259C,0.25
8064,YKL212W,YMR083W,0.32
