,protein1,protein2,weight
3598,YJL138C,YBL003C,0.9
3599,YJL138C,YBR283C,0.3
3600,YJL138C,YDL160C,0.92
3601,YJL138C,YDR021W,0.83
3602,YJL138C,YDR129C,0.76
3603,YJL138C,YDR166C,0.3
3604,YJL138C,YDR239C,0.3
3605,YJL138C,YEL030W,0.3
3606,YJL138C,YER036C,0.28
3607,YJL138C,YER110C,0.7
3608,YJL138C,YGR041W,0.3
3609,YJL138C,YGR103W,0.36
3610,YJL138C,YJR140C,0.91
3611,YJL138C,YLR023C,0.85
3612,YJL138C,YLR249W,0.76
3613,YJL138C,YLR380W,0.72
3614,YJL138C,YLR429W,0.76
3615,YJL138C,YMR083W,0.51
3616,YJL144W,YMR012W,0.99
3617,YJL146W,YPL154C,0.68
3618,YJL148W,YJL207C,0.32
3619,YJL148W,YJR063W,0.76
3620,YJL148W,YNL113W,0.96
3621,YJL148W,YNL248C,0.97
3622,YJL148W,YOL041C,0.3
3623,YJL148W,YOR210W,0.98
3624,YJL148W,YOR340C,0.92
3625,YJL148W,YOR341W,0.73
3626,YJL148W,YPR010C,0.98
3627,YJL148W,YPR110C,0.98
3628,YJL148W,YPR187W,0.63
3629,YJL154C,YJL053W,0.76
3630,YJL154C,YOR069W,0.99
3631,YJL154C,YOR132W,0.97
3632,YJL154C,YPL070W,0.98
3633,YJL155C,YLR345W,0.97
3634,YJL164C,YIL033C,0.95
3635,YJL164C,YLR275W,0.77
3636,YJL168C,YDL140C,0.98
3637,YJL168C,YDR381W,0.58
3638,YJL168C,YER065C,0.86
3639,YJL168C,YKR081C,0.34
3640,YJL168C,YMR075W,0.84
3641,YJL173C,YHR164C,0.99
3642,YJL173C,YNL312W,0.99
3643,YJL176C,YFL049W,0.33
3644,YJL176C,YMR033W,0.52
3645,YJL176C,YNR023W,0.99
3646,YJL176C,YOR290C,0.97
3647,YJL176C,YPL129W,0.28
3648,YJL180C,YJR121W,0.85
3649,YJL180C,YKL054C,0.45
3650,YJL180C,YNL315C,0.85
3651,YJL184W,YKR038C,0.99
3652,YJL184W,YML036W,0.98
3653,YJL197W,YJR031C,0.65
3654,YJL203W,YDL030W,0.99
3655,YJL203W,YEL023C,0.87
3656,YJL203W,YML049C,0.99
3657,YJL203W,YMR240C,0.99
3658,YJL217W,YPR118W,0.34
3659,YJR006W,YJR043C,0.99
3660,YJR007W,YKR026C,0.99
3661,YJR007W,YLR291C,0.99
3662,YJR010C-A,YAR010C,0.8
3663,YJR010C-A,YBL002W,0.29
3664,YJR010C-A,YBL003C,0.58
3665,YJR010C-A,YBL087C,0.51
3666,YJR010C-A,YBR044C,0.8
3667,YJR010C-A,YBR189W,0.95
3668,YJR010C-A,YBR291C,0.8
3669,YJR010C-A,YCR028C-A,0.94
3670,YJR010C-A,YDL015C,0.8
3671,YJR010C-A,YDL081C,0.33
3672,YJR010C-A,YDR033W,0.51
3673,YJR010C-A,YEL026W,0.33
3674,YJR010C-A,YER145C,0.32
3675,YJR010C-A,YER157W,0.33
3676,YJR010C-A,YFR022W,0.33
3677,YJR010C-A,YGL008C,0.53
3678,YJR010C-A,YGL014W,0.3
3679,YJR010C-A,YGL055W,0.83
3680,YJR010C-A,YIR022W,0.74
3681,YJR010C-A,YKL009W,0.3
3682,YJR010C-A,YLR066W,0.83
3683,YJR010C-A,YLR075W,0.83
3684,YJR010C-A,YLR150W,0.33
3685,YJR010C-A,YLR185W,0.51
3686,YJR010C-A,YLR342W,0.33
3687,YJR010C-A,YML055W,0.83
3688,YJR010C-A,YML072C,0.33
3689,YJR010C-A,YNR021W,0.53
3690,YJR010C-A,YOL041C,0.3
3691,YJR010C-A,YOR086C,0.53
3692,YJR010C-A,YOR193W,0.33
3693,YJR010C-A,YPL249C-A,0.32
3694,YJR011C,YDR252W,0.76
3695,YJR011C,YHR193C,0.78
3696,YJR012C,YDR142C,0.99
3697,YJR014W,YOR028C,0.36
3698,YJR017C,YDL140C,0.92
3699,YJR017C,YOR151C,0.99
3700,YJR022W,YDR378C,0.95
3701,YJR022W,YDR473C,0.84
3702,YJR022W,YER146W,0.92
3703,YJR022W,YGL173C,0.76
3704,YJR022W,YGR074W,0.72
3705,YJR022W,YLR147C,0.58
3706,YJR022W,YLR275W,0.97
3707,YJR022W,YNL147W,0.73
3708,YJR032W,YCR009C,0.35
3709,YJR032W,YDR138W,0.55
3710,YJR032W,YDR381W,0.59
3711,YJR032W,YHR167W,0.66
3712,YJR032W,YIL038C,0.51
3713,YJR032W,YIL041W,0.35
3714,YJR032W,YJL052W,0.8
3715,YJR032W,YLR314C,0.51
3716,YJR032W,YML062C,0.66
3717,YJR032W,YMR186W,0.84
3718,YJR032W,YPL161C,0.33
3719,YJR033C,YDR328C,0.71
3720,YJR036C,YNL307C,0.32
3721,YJR041C,YDR381W,0.45
3722,YJR041C,YKL214C,0.37
3723,YJR041C,YMR125W,0.98
3724,YJR041C,YNL189W,0.99
3725,YJR041C,YPL178W,0.99
3726,YJR043C,YBR072W,0.62
3727,YJR043C,YBR088C,0.87
3728,YJR043C,YDL102W,0.73
3729,YJR043C,YDR388W,0.43
3730,YJR047C,YEL034W,0.42
3731,YJR052W,YBL003C,0.29
3732,YJR052W,YPL046C,0.4
3733,YJR059W,YOR257W,0.59
3734,YJR060W,YDR347W,0.37
3735,YJR063W,YBR154C,0.29
3736,YJR063W,YDR156W,0.77
3737,YJR063W,YNL113W,0.85
3738,YJR063W,YNL248C,0.97
3739,YJR063W,YOR210W,0.41
3740,YJR063W,YOR340C,0.98
3741,YJR063W,YOR341W,0.98
3742,YJR063W,YPR010C,0.41
3743,YJR063W,YPR110C,0.98
3744,YJR063W,YPR187W,0.64
3745,YJR067C,YNL260C,0.98
3746,YJR069C,YBR127C,0.93
3747,YJR082C,YBL003C,0.3
3748,YJR082C,YDR359C,0.9
3749,YJR082C,YEL018W,0.99
3750,YJR082C,YGR002C,0.99
3751,YJR082C,YHR099W,0.32
3752,YJR082C,YJL081C,0.93
3753,YJR082C,YNL107W,0.99
3754,YJR082C,YNL136W,0.28
3755,YJR082C,YOR244W,0.99
3756,YJR082C,YPR023C,0.64
3757,YJR082C,YPR031W,0.99
3758,YJR084W,YDR363W-A,0.98
3759,YJR084W,YDR381W,0.93
3760,YJR084W,YGR126W,0.38
3761,YJR084W,YLR150W,0.38
3762,YJR084W,YPR045C,0.9
3763,YJR089W,YBR156C,0.95
3764,YJR089W,YGL207W,0.31
3765,YJR089W,YGR031W,0.3
3766,YJR092W,YIL152W,0.4
3767,YJR094W-A,YGL245W,0.47
3768,YJR104C,YBR109C,0.67
3769,YJR104C,YDL176W,0.48
3770,YJR104C,YJL034W,0.77
3771,YJR104C,YMR038C,0.99
3772,YJR109C,YJL130C,0.4
3773,YJR109C,YOR303W,0.98
3774,YJR112W,YAL034W-A,0.99
3775,YJR112W,YPL233W,0.99
3776,YJR113C,YDL045W-A,0.3
3777,YJR113C,YDR175C,0.95
3778,YJR113C,YGL129C,0.3
3779,YJR113C,YKL155C,0.83
3780,YJR113C,YNL306W,0.78
3781,YJR119C,YAL019W,0.58
3782,YJR119C,YDL153C,0.68
3783,YJR119C,YIL091C,0.66
3784,YJR135C,YAR010C,0.51
3785,YJR135C,YBR211C,0.63
3786,YJR135C,YDR383C,0.63
3787,YJR135C,YMR198W,0.51
3788,YJR140C,YBR215W,0.79
3789,YKL004W,YBR079C,0.32
3790,YKL004W,YDR381W,0.36
3791,YKL004W,YJR105W,0.34
3792,YKL005C,YBR275C,0.29
3793,YKL005C,YER162C,0.29
3794,YKL010C,YAL026C,0.62
3795,YKL010C,YIL148W,0.55
3796,YKL010C,YLR304C,0.64
3797,YKL010C,YOR233W,0.29
3798,YKL012W,YGR013W,0.99
3799,YKL012W,YLR147C,0.87
3800,YKL012W,YLR275W,0.94
3801,YKL012W,YLR298C,0.99
3802,YKL012W,YML046W,0.99
3803,YKL012W,YOR159C,0.91
3804,YKL012W,YPR182W,0.94
3805,YKL018W,YAL029C,0.58
3806,YKL018W,YAL043C,0.99
3807,YKL018W,YDL014W,0.98
3808,YKL018W,YDR301W,0.99
3809,YKL018W,YDR381W,0.3
3810,YKL018W,YDR388W,0.99
3811,YKL018W,YDR469W,0.67
3812,YKL018W,YER133W,0.99
3813,YKL018W,YGL014W,0.71
3814,YKL018W,YHR029C,0.83
3815,YKL018W,YJR093C,0.91
3816,YKL018W,YKL059C,0.99
3817,YKL018W,YKR002W,0.99
3818,YKL018W,YLR015W,0.99
3819,YKL018W,YLR115W,0.95
3820,YKL018W,YLR259C,0.56
3821,YKL018W,YLR277C,0.99
3822,YKL018W,YNL222W,0.84
3823,YKL018W,YPR107C,0.61
3824,YKL023W,YDR381W,0.63
3825,YKL023W,YOR294W,0.48
3826,YKL028W,YAL053W,0.73
3827,YKL028W,YER110C,0.62
3828,YKL028W,YKR062W,0.99
3829,YKL028W,YLR150W,0.72
3830,YKL028W,YLR167W,0.4
3831,YKL028W,YLR185W,0.29
3832,YKL028W,YMR075W,0.99
3833,YKL035W,YDL014W,0.99
3834,YKL035W,YDL148C,0.99
3835,YKL035W,YDL153C,0.99
3836,YKL035W,YJR002W,0.65
3837,YKL041W,YLR025W,0.29
3838,YKL047W,YEL034W,0.4
3839,YKL047W,YGR229C,0.29
3840,YKL047W,YNL209W,0.3
3841,YKL052C,YGR113W,0.49
3842,YKL052C,YKR037C,0.99
3843,YKL052C,YKR083C,0.94
3844,YKL056C,YKL081W,0.99
3845,YKL056C,YPL048W,0.99
3846,YKL058W,YFR032C,0.32
3847,YKL058W,YNL306W,0.51
3848,YKL058W,YOR093C,0.33
3849,YKL058W,YOR194C,0.97
3850,YKL059C,YKR002W,0.97
3851,YKL059C,YLR115W,0.99
3852,YKL059C,YLR277C,0.99
3853,YKL061W,YDR400W,0.39
3854,YKL061W,YGL079W,0.4
3855,YKL061W,YLR362W,0.29
3856,YKL061W,YLR408C,0.29
3857,YKL069W,YER062C,0.4
3858,YKL069W,YGR167W,0.29
3859,YKL075C,YDL014W,0.98
3860,YKL075C,YDR381W,0.38
3861,YKL075C,YNL091W,0.99
3862,YKL075C,YNL164C,0.56
3863,YKL078W,YGR090W,0.99
3864,YKL078W,YGR251W,0.66
3865,YKL078W,YLR175W,0.36
3866,YKL078W,YNL186W,0.99
3867,YKL078W,YOL041C,0.37
3868,YKL081W,YHR155W,0.38
3869,YKL081W,YPL048W,0.87
3870,YKL088W,YKR072C,0.94
3871,YKL088W,YOR054C,0.99
3872,YKL092C,YLR182W,0.41
3873,YKL093W,YDL085W,0.39
3874,YKL093W,YJL118W,0.39
3875,YKL093W,YLR273C,0.39
3876,YKL095W,YLR147C,0.39
3877,YKL097W-A,YKL028W,0.41
3878,YKL104C,YDR081C,0.45
3879,YKL104C,YGR167W,0.28
3880,YKL104C,YMR213W,0.64
3881,YKL108W,YGL245W,0.4
3882,YKL108W,YGR155W,0.38
3883,YKL108W,YHR121W,0.3
3884,YKL108W,YIL070C,0.43
3885,YKL110C,YGR200C,0.39
3886,YKL113C,YBR088C,0.66
3887,YKL113C,YMR229C,0.88
3888,YKL113C,YMR308C,0.99
3889,YKL114C,YCR028C-A,0.82
3890,YKL114C,YDR381W,0.68
3891,YKL114C,YNL189W,0.72
3892,YKL114C,YPL127C,0.33
3893,YKL117W,YBL087C,0.31
3894,YKL117W,YBL106C,0.33
3895,YKL117W,YBR170C,0.32
3896,YKL117W,YBR180W,0.32
3897,YKL117W,YGL140C,0.32
3898,YKL117W,YGR136W,0.53
3899,YKL117W,YJL034W,0.32
3900,YKL117W,YJR103W,0.32
3901,YKL117W,YKL054C,0.32
3902,YKL117W,YOR262W,0.3
3903,YKL122C,YBR109C,0.56
3904,YKL122C,YKL129C,0.58
3905,YKL122C,YML105C,0.99
3906,YKL122C,YPL210C,0.99
3907,YKL122C,YPL243W,0.96
3908,YKL122C,YPR088C,0.99
3909,YKL124W,YAL029C,0.61
3910,YKL124W,YGL106W,0.67
3911,YKL124W,YOR326W,0.58
3912,YKL126W,YBR083W,0.38
3913,YKL126W,YDR129C,0.98
3914,YKL126W,YIL105C,0.36
3915,YKL126W,YLR429W,0.99
3916,YKL126W,YMR104C,0.94
3917,YKL126W,YNL106C,0.99
3918,YKL128C,YER064C,0.4
3919,YKL128C,YMR089C,0.39
3920,YKL129C,YBR109C,0.6
3921,YKL129C,YGL242C,0.85
3922,YKL135C,YFL034W,0.44
3923,YKL135C,YHL019C,0.99
3924,YKL135C,YPL259C,0.97
3925,YKL135C,YPR029C,0.9
3926,YKL142W,YEL043W,0.32
3927,YKL142W,YFL054C,0.33
3928,YKL142W,YJL129C,0.32
3929,YKL142W,YKL048C,0.8
3930,YKL144C,YKR025W,0.88
3931,YKL144C,YNL113W,0.96
3932,YKL151C,YIL070C,0.93
3933,YKL155C,YDR041W,0.48
3934,YKL155C,YDR175C,0.48
3935,YKL155C,YDR381W,0.7
3936,YKL155C,YGR215W,0.48
3937,YKL155C,YNR037C,0.48
3938,YKL157W,YER064C,0.75
3939,YKL159C,YER162C,0.39
3940,YKL159C,YGL005C,0.29
3941,YKL160W,YGL106W,0.56
3942,YKL160W,YIL035C,0.99
3943,YKL160W,YLR219W,0.37
3944,YKL160W,YLR429W,0.74
3945,YKL164C,YDL069C,0.45
3946,YKL172W,YDL151C,0.39
3947,YKL172W,YDR379W,0.29
3948,YKL173W,YDR473C,0.94
3949,YKL173W,YER029C,0.67
3950,YKL173W,YGL120C,0.44
3951,YKL173W,YGR074W,0.9
3952,YKL173W,YLR147C,0.93
3953,YKL173W,YLR275W,0.94
3954,YKL173W,YNL147W,0.83
3955,YKL173W,YOR308C,0.9
3956,YKL185W,YNL097C,0.32
3957,YKL190W,YBR109C,0.3
3958,YKL190W,YML057W,0.98
3959,YKL190W,YOR315W,0.39
3960,YKL191W,YDR155C,0.58
3961,YKL191W,YEL030W,0.75
3962,YKL191W,YER001W,0.3
3963,YKL191W,YGR209C,0.37
3964,YKL191W,YJR045C,0.61
3965,YKL191W,YLR043C,0.36
3966,YKL195W,YHR012W,0.39
3967,YKL195W,YJL154C,0.41
3968,YKL204W,YDL126C,0.77
3969,YKL204W,YOL017W,0.29
3970,YKL204W,YOL139C,0.85
3971,YKL206C,YER012W,0.29
3972,YKL206C,YLR199C,0.99
3973,YKL206C,YMR314W,0.99
3974,YKL210W,YAL012W,0.58
3975,YKL210W,YBL035C,0.51
3976,YKL210W,YBR169C,0.39
3977,YKL210W,YDR415C,0.99
3978,YKL210W,YGR204W,0.66
3979,YKL210W,YHR082C,0.37
3980,YKL210W,YLR084C,0.3
3981,YKL210W,YOR184W,0.88
3982,YKL212W,YDR181C,0.33
3983,YKL212W,YDR381W,0.33
3984,YKL212W,YEL034W,0.33
3985,YKL212W,YHR216W,0.33
3986,YKL212W,YLR150W,0.53
3987,YKL212W,YMR083W,0.32
3988,YKL212W,YPL099C,0.41
3989,YKL213C,YDL126C,0.99
3990,YKR002W,YJR093C,0.93
3991,YKR003W,YIL094C,0.29
3992,YKR008W,YLR321C,0.55
3993,YKR008W,YLR357W,0.99
3994,YKR008W,YML127W,0.99
3995,YKR008W,YMR033W,0.99
3996,YKR008W,YMR091C,0.78
3997,YKR008W,YPR034W,0.99
3998,YKR009C,YBR094W,0.31
3999,YKR009C,YDL117W,0.36
4000,YKR009C,YDR379W,0.31
4001,YKR010C,YGL106W,0.62
4002,YKR011C,YDR388W,0.3
4003,YKR011C,YKR048C,0.41
4004,YKR011C,YLR314C,0.4
4005,YKR024C,YDL014W,0.99
4006,YKR024C,YDR381W,0.89
4007,YKR024C,YFR001W,0.3
4008,YKR024C,YKR081C,0.99
4009,YKR024C,YMR229C,0.99
4010,YKR024C,YNL061W,0.81
4011,YKR024C,YOR294W,0.86
4012,YKR025W,YDL144C,0.32
4013,YKR025W,YFR008W,0.33
4014,YKR025W,YNL151C,0.5
4015,YKR025W,YOR116C,0.98
4016,YKR025W,YOR207C,0.98
4017,YKR025W,YPR110C,0.98
4018,YKR025W,YPR190C,0.93
4019,YKR027W,YLR330W,0.9
4020,YKR029C,YDR087C,0.3
4021,YKR037C,YDR381W,0.63
4022,YKR037C,YGL195W,0.29
4023,YKR037C,YKL138C-A,0.4
4024,YKR038C,YER064C,0.33
4025,YKR038C,YML036W,0.33
4026,YKR042W,YJL052W,0.29
4027,YKR048C,YDR381W,0.75
4028,YKR048C,YGL207W,0.74
4029,YKR048C,YML069W,0.71
4030,YKR048C,YNL209W,0.97
4031,YKR049C,YBR058C,0.34
4032,YKR049C,YDR157W,0.36
4033,YKR068C,YBR254C,0.39
4034,YKR068C,YMR186W,0.3
4035,YKR071C,YDR023W,0.75
4036,YKR071C,YPR048W,0.37
4037,YKR072C,YBL075C,0.39
4038,YKR072C,YBR073W,0.29
4039,YKR072C,YDR334W,0.3
4040,YKR072C,YJR131W,0.55
4041,YKR072C,YKR056W,0.4
4042,YKR072C,YOR061W,0.41
4043,YKR078W,YLL005C,0.45
4044,YKR081C,YHR025W,0.56
4045,YKR081C,YOR294W,0.66
4046,YKR082W,YDR424C,0.77
4047,YKR082W,YIL115C,0.69
4048,YKR082W,YJL041W,0.99
4049,YKR082W,YJL061W,0.68
4050,YKR082W,YKL210W,0.83
4051,YKR082W,YLR429W,0.98
4052,YKR083C,YBR233W-A,0.84
4053,YKR083C,YDL126C,0.3
4054,YKR083C,YGL245W,0.4
4055,YKR083C,YGR113W,0.77
4056,YKR083C,YML105C,0.39
4057,YKR083C,YMR075C-A,0.65
4058,YKR083C,YMR083W,0.4
4059,YKR086W,YGR086C,0.85
4060,YKR092C,YDL014W,0.67
4061,YKR092C,YDR381W,0.4
4062,YKR092C,YDR452W,0.76
4063,YKR092C,YGL120C,0.99
4064,YKR092C,YLR197W,0.68
4065,YKR092C,YOR310C,0.99
4066,YKR098C,YDR099W,0.76
4067,YKR098C,YGL180W,0.51
4068,YLL001W,YOR014W,0.28
4069,YLL002W,YNL246W,0.99
4070,YLL004W,YEL056W,0.99
4071,YLL004W,YML065W,0.99
4072,YLL004W,YPL001W,0.99
4073,YLL004W,YPR162C,0.99
4074,YLL010C,YKL015W,0.3
4075,YLL010C,YLR019W,0.87
4076,YLL010C,YOR043W,0.98
4077,YLL022C,YDL126C,0.63
4078,YLL022C,YDR388W,0.96
4079,YLL022C,YIL148W,0.43
4080,YLL022C,YJR154W,0.3
4081,YLL022C,YLR429W,0.99
4082,YLL022C,YMR233W,0.29
4083,YLL022C,YPL001W,0.99
4084,YLL027W,YDR381W,0.4
4085,YLL027W,YDR388W,0.3
4086,YLL027W,YJL080C,0.29
4087,YLL027W,YKL040C,0.4
4088,YLL027W,YPL216W,0.39
4089,YLL032C,YHR121W,0.3
4090,YLL060C,YBL075C,0.32
4091,YLL060C,YBR011C,0.64
4092,YLL060C,YBR109C,0.31
4093,YLL060C,YGR209C,0.64
4094,YLL060C,YHR179W,0.34
4095,YLL060C,YIL148W,0.41
4096,YLL060C,YJL052W,0.32
4097,YLL060C,YLR043C,0.45
4098,YLL060C,YLR429W,0.32
4099,YLL060C,YOR074C,0.36
4100,YLL062C,YKR022C,0.39
4101,YLR002C,YBR126C,0.57
4102,YLR002C,YDR381W,0.58
4103,YLR002C,YLR150W,0.34
4104,YLR002C,YNL061W,0.53
4105,YLR002C,YOR206W,0.99
4106,YLR002C,YOR294W,0.54
4107,YLR005W,YPR056W,0.99
4108,YLR006C,YNR031C,0.99
4109,YLR011W,YJL203W,0.29
4110,YLR015W,YBR258C,0.37
4111,YLR015W,YDR388W,0.99
4112,YLR015W,YIL095W,0.98
4113,YLR015W,YLR246W,0.37
4114,YLR015W,YLR429W,0.99
4115,YLR015W,YPL138C,0.99
4116,YLR022C,YAR010C,0.36
4117,YLR022C,YBL003C,0.8
4118,YLR022C,YCR016W,0.29
4119,YLR022C,YDR174W,0.81
4120,YLR022C,YDR381W,0.88
4121,YLR022C,YKL056C,0.66
4122,YLR022C,YLR150W,0.36
4123,YLR022C,YMR229C,0.97
4124,YLR022C,YNL163C,0.55
4125,YLR027C,YAL019W,0.66
4126,YLR027C,YDR385W,0.59
4127,YLR027C,YJR009C,0.48
4128,YLR028C,YBR228W,0.39
4129,YLR028C,YMR120C,0.98
4130,YLR032W,YDR087C,0.3
4131,YLR032W,YHR121W,0.3
4132,YLR033W,YBL003C,0.4
4133,YLR033W,YCR052W,0.96
4134,YLR033W,YKR008W,0.98
4135,YLR033W,YLR357W,0.96
4136,YLR033W,YML127W,0.99
4137,YLR033W,YMR033W,0.88
4138,YLR033W,YMR091C,0.99
4139,YLR033W,YPR034W,0.94
4140,YLR035C,YMR167W,0.45
4141,YLR039C,YDR137W,0.99
4142,YLR039C,YGR209C,0.38
4143,YLR039C,YIL047C,0.32
4144,YLR039C,YLL050C,0.38
4145,YLR052W,YDR190C,0.99
4146,YLR052W,YGL150C,0.99
4147,YLR052W,YNL215W,0.67
4148,YLR052W,YOR141C,0.99
4149,YLR052W,YPL235W,0.99
4150,YLR055C,YDR406W,0.39
4151,YLR055C,YMR007W,0.65
4152,YLR058C,YOL054W,0.87
4153,YLR060W,YBL076C,0.74
4154,YLR060W,YFL022C,0.99
4155,YLR060W,YOR355W,0.37
4156,YLR069C,YEL034W,0.48
4157,YLR069C,YGL068W,0.48
4158,YLR071C,YDR308C,0.27
4159,YLR071C,YOL051W,0.97
4160,YLR071C,YPL042C,0.87
4161,YLR071C,YPR070W,0.99
4162,YLR079W,YBR160W,0.88
4163,YLR082C,YHL009W-B,0.45
4164,YLR082C,YKL112W,0.58
4165,YLR090W,YDL185W,0.3
4166,YLR090W,YGR020C,0.77
4167,YLR090W,YHR039C-B,0.41
4168,YLR090W,YPR036W,0.65
4169,YLR096W,YDR388W,0.51
4170,YLR115W,YGR156W,0.56
4171,YLR115W,YJR093C,0.93
4172,YLR115W,YKR002W,0.9
4173,YLR115W,YLR277C,0.99
4174,YLR115W,YNL222W,0.97
4175,YLR115W,YNL317W,0.99
4176,YLR115W,YPL240C,0.66
4177,YLR115W,YPR107C,0.99
4178,YLR116W,YKL074C,0.84
4179,YLR117C,YGR129W,0.93
4180,YLR119W,YAR044W,0.29
4181,YLR119W,YCL008C,0.82
4182,YLR119W,YPL065W,0.84
4183,YLR131C,YDR087C,0.3
4184,YLR131C,YFR053C,0.29
4185,YLR131C,YMR308C,0.39
4186,YLR131C,YNL254C,0.4
4187,YLR135W,YDR099W,0.29
4188,YLR135W,YDR155C,0.29
4189,YLR135W,YFR053C,0.29
4190,YLR135W,YGL245W,0.65
4191,YLR135W,YHR064C,0.29
4192,YLR135W,YJL052W,0.29
4193,YLR135W,YLR109W,0.39
4194,YLR135W,YLR249W,0.29
4195,YLR143W,YMR170C,0.3
4196,YLR144C,YDR388W,0.3
4197,YLR144C,YER032W,0.39
4198,YLR144C,YGL106W,0.3
4199,YLR144C,YGR086C,0.3
4200,YLR144C,YGR136W,0.4
4201,YLR144C,YJL052W,0.29
4202,YLR144C,YJR009C,0.39
4203,YLR144C,YLR175W,0.29
4204,YLR144C,YLR429W,0.41
4205,YLR146C,YPR069C,0.4
4206,YLR153C,YPR074C,0.99
4207,YLR154C,YNL072W,0.84
4208,YLR170C,YBR019C,0.36
4209,YLR170C,YBR042C,0.31
4210,YLR170C,YDR381W,0.45
4211,YLR170C,YFL034W,0.34
4212,YLR170C,YFR043C,0.82
4213,YLR170C,YHL019C,0.41
4214,YLR170C,YKL135C,0.95
4215,YLR170C,YPL235W,0.39
4216,YLR170C,YPL259C,0.95
4217,YLR170C,YPR029C,0.95
4218,YLR175W,YCL059C,0.27
4219,YLR175W,YCR016W,0.68
4220,YLR175W,YDL014W,0.94
4221,YLR175W,YDR113C,0.36
4222,YLR175W,YMR310C,0.97
4223,YLR175W,YNL308C,0.99
4224,YLR175W,YPL240C,0.3
4225,YLR176C,YDR099W,0.74
4226,YLR179C,YAL047C,0.4
4227,YLR179C,YGR086C,0.3
4228,YLR179C,YKL142W,0.3
4229,YLR179C,YPL004C,0.41
4230,YLR180W,YOR257W,0.59
4231,YLR182W,YKR077W,0.64
4232,YLR187W,YLR432W,0.71
4233,YLR194C,YNL050C,0.45
4234,YLR196W,YKL172W,0.94
4235,YLR196W,YOL041C,0.97
4236,YLR197W,YCR016W,0.64
4237,YLR197W,YEL026W,0.89
4238,YLR197W,YJL010C,0.87
4239,YLR197W,YLR175W,0.64
4240,YLR197W,YLR347C,0.99
4241,YLR197W,YLR432W,0.82
4242,YLR197W,YNL189W,0.83
4243,YLR197W,YNL308C,0.83
4244,YLR197W,YOL144W,0.85
4245,YLR197W,YOR310C,0.99
4246,YLR199C,YBR079C,0.74
4247,YLR199C,YDR255C,0.36
4248,YLR199C,YGR087C,0.63
4249,YLR199C,YGR116W,0.45
4250,YLR199C,YJR007W,0.32
4251,YLR199C,YLR249W,0.74
4252,YLR199C,YML092C,0.31
4253,YLR199C,YMR186W,0.77
4254,YLR199C,YPL004C,0.31
4255,YLR200W,YJL005W,0.75
4256,YLR200W,YML094W,0.99
4257,YLR200W,YNL153C,0.99
4258,YLR203C,YDR129C,0.66
4259,YLR203C,YDR174W,0.44
4260,YLR203C,YEL030W,0.88
4261,YLR203C,YGL106W,0.64
4262,YLR203C,YJR045C,0.99
4263,YLR203C,YJR065C,0.67
4264,YLR203C,YLR429W,0.79
4265,YLR203C,YPL004C,0.66
4266,YLR210W,YBR160W,0.39
4267,YLR216C,YHR074W,0.58
4268,YLR216C,YJL130C,0.4
4269,YLR216C,YLL026W,0.99
4270,YLR216C,YMR186W,0.99
4271,YLR216C,YPL240C,0.99
4272,YLR218C,YCR009C,0.76
4273,YLR218C,YDR388W,0.76
4274,YLR218C,YGL134W,0.33
4275,YLR218C,YGR033C,0.33
4276,YLR218C,YLR429W,0.76
4277,YLR221C,YDL014W,0.99
4278,YLR222C,YJL147C,0.86
4279,YLR222C,YLR129W,0.99
4280,YLR222C,YLR409C,0.99
4281,YLR226W,YCR028C-A,0.64
4282,YLR226W,YPR161C,0.98
4283,YLR231C,YFR053C,0.59
4284,YLR231C,YLR043C,0.48
4285,YLR231C,YMR083W,0.48
4286,YLR239C,YAL044C,0.7
4287,YLR248W,YLR113W,0.84
4288,YLR249W,YEL023C,0.64
4289,YLR249W,YGL251C,0.67
4290,YLR249W,YIL115C,0.3
4291,YLR249W,YML069W,0.37
4292,YLR249W,YML105C,0.31
4293,YLR249W,YPL226W,0.94
4294,YLR258W,YKR058W,0.88
4295,YLR258W,YMR308C,0.45
4296,YLR258W,YOL090W,0.4
4297,YLR262C,YER136W,0.99
4298,YLR262C,YGR285C,0.77
4299,YLR262C,YHR064C,0.59
4300,YLR262C,YLR249W,0.66
4301,YLR262C,YMR186W,0.59
4302,YLR262C-A,YPR067W,0.32
4303,YLR270W,YER065C,0.33
4304,YLR270W,YOR173W,0.97
4305,YLR272C,YDR388W,0.34
4306,YLR272C,YLR086W,0.82
4307,YLR275W,YBL026W,0.3
4308,YLR275W,YER029C,0.77
4309,YLR275W,YGR013W,0.4
4310,YLR275W,YJL035C,0.39
4311,YLR275W,YLR147C,0.85
4312,YLR275W,YNL147W,0.29
4313,YLR275W,YOR159C,0.98
4314,YLR275W,YPL213W,0.57
4315,YLR275W,YPR057W,0.91
4316,YLR275W,YPR178W,0.41
4317,YLR275W,YPR182W,0.98
4318,YLR277C,YDR301W,0.99
4319,YLR277C,YJR093C,0.99
4320,YLR277C,YKR002W,0.99
4321,YLR277C,YLR429W,0.66
4322,YLR277C,YNL208W,0.48
4323,YLR277C,YNL317W,0.99
4324,YLR277C,YPR107C,0.99
4325,YLR278C,YDR227W,0.93
4326,YLR278C,YGL121C,0.45
4327,YLR278C,YLR442C,0.41
4328,YLR287C,YML029W,0.4
4329,YLR288C,YBR109C,0.59
4330,YLR288C,YGL106W,0.67
