,protein1,protein2,weight
6472,YDR407C,YOR115C,0.65
6473,YDR408C,YOR361C,0.44
6474,YDR409W,YGR126W,0.33
6475,YDR409W,YLL029W,0.76
6476,YDR409W,YLR303W,0.33
6477,YDR415C,YKL210W,0.99
6478,YDR415C,YNR051C,0.46
6479,YDR416W,YDR515W,0.21
6480,YDR416W,YGR129W,0.97
6481,YDR416W,YHR165C,0.34
6482,YDR416W,YIL068C,0.45
6483,YDR416W,YJL122W,0.11
6484,YDR416W,YJR050W,0.99
6485,YDR416W,YLL036C,0.99
6486,YDR416W,YLR117C,0.98
6487,YDR416W,YLR147C,0.5
6488,YDR416W,YMR213W,0.83
6489,YDR416W,YOR279C,0.21
6490,YDR419W,YDR477W,0.79
6491,YDR419W,YEL026W,0.49
6492,YDR419W,YER027C,0.83
6493,YDR419W,YGL115W,0.88
6494,YDR419W,YHR121W,0.44
6495,YDR419W,YML112W,0.14
6496,YDR420W,YJL033W,0.11
6497,YDR420W,YKL028W,0.11
6498,YDR420W,YLR058C,0.11
6499,YDR420W,YPL111W,0.11
6500,YDR422C,YDR477W,0.99
6501,YDR422C,YEL023C,0.12
6502,YDR422C,YER022W,0.11
6503,YDR422C,YER129W,0.3
6504,YDR422C,YER162C,0.74
6505,YDR422C,YGL115W,0.99
6506,YDR422C,YLR408C,0.34
6507,YDR422C,YPL006W,0.17
6508,YDR424C,YDR488C,0.48
6509,YDR424C,YKR082W,0.77
6510,YDR425W,YJL036W,0.99
6511,YDR425W,YJR031C,0.22
6512,YDR425W,YLR082C,0.11
6513,YDR427W,YEL037C,0.99
6514,YDR427W,YER021W,0.99
6515,YDR427W,YFR004W,0.99
6516,YDR427W,YFR010W,0.87
6517,YDR427W,YFR052W,0.99
6518,YDR427W,YGL048C,0.99
6519,YDR427W,YGR104C,0.11
6520,YDR427W,YGR232W,0.33
6521,YDR427W,YHR027C,0.99
6522,YDR427W,YHR170W,0.15
6523,YDR427W,YHR200W,0.94
6524,YDR427W,YIL075C,0.99
6525,YDR427W,YIR012W,0.15
6526,YDR427W,YJR149W,0.2
6527,YDR427W,YKL145W,0.99
6528,YDR427W,YLR421C,0.91
6529,YDR427W,YMR191W,0.36
6530,YDR427W,YOR117W,0.78
6531,YDR427W,YOR209C,0.98
6532,YDR427W,YOR259C,0.81
6533,YDR427W,YOR261C,0.99
6534,YDR427W,YPL004C,0.14
6535,YDR427W,YPR021C,0.17
6536,YDR427W,YPR108W,0.97
6537,YDR429C,YER071C,0.3
6538,YDR429C,YGR097W,0.1
6539,YDR429C,YIL076W,0.11
6540,YDR429C,YJL138C,0.25
6541,YDR429C,YMR146C,0.94
6542,YDR429C,YMR309C,0.99
6543,YDR429C,YNL244C,0.19
6544,YDR429C,YOR321W,0.2
6545,YDR429C,YOR361C,0.99
6546,YDR429C,YPL105C,0.14
6547,YDR430C,YFL008W,0.15
6548,YDR430C,YFR024C-A,0.15
6549,YDR430C,YLR120C,0.16
6550,YDR430C,YLR375W,0.11
6551,YDR430C,YMR110C,0.11
6552,YDR430C,YMR176W,0.16
6553,YDR436W,YDR449C,0.63
6554,YDR436W,YFR040W,0.83
6555,YDR436W,YML016C,0.84
6556,YDR440W,YGL173C,0.12
6557,YDR440W,YGR086C,0.12
6558,YDR440W,YHR121W,0.11
6559,YDR440W,YIL105C,0.76
6560,YDR440W,YKL007W,0.21
6561,YDR440W,YKR081C,0.11
6562,YDR440W,YLR309C,0.82
6563,YDR440W,YLR429W,0.99
6564,YDR440W,YMR086W,0.11
6565,YDR440W,YNL106C,0.99
6566,YDR440W,YOR206W,0.12
6567,YDR440W,YPL004C,0.1
6568,YDR440W,YPL146C,0.12
6569,YDR443C,YER022W,0.11
6570,YDR443C,YHR067W,0.39
6571,YDR443C,YLR071C,0.15
6572,YDR443C,YOL051W,0.13
6573,YDR443C,YPL042C,0.39
6574,YDR444W,YEL034W,0.22
6575,YDR444W,YJL023C,0.16
6576,YDR444W,YLR249W,0.13
6577,YDR444W,YMR186W,0.14
6578,YDR444W,YPL240C,0.15
6579,YDR448W,YGL066W,0.25
6580,YDR448W,YGL112C,0.98
6581,YDR448W,YGR252W,0.95
6582,YDR448W,YHR121W,0.23
6583,YDR448W,YMR223W,0.99
6584,YDR448W,YMR236W,0.13
6585,YDR448W,YOL148C,0.97
6586,YDR448W,YPL047W,0.62
6587,YDR448W,YPL254W,0.8
6588,YDR449C,YGR198W,0.32
6589,YDR449C,YGR223C,0.65
6590,YDR449C,YJL069C,0.98
6591,YDR449C,YLR129W,0.84
6592,YDR449C,YLR409C,0.98
6593,YDR449C,YML093W,0.18
6594,YDR451C,YKR018C,0.2
6595,YDR452W,YGL252C,0.21
6596,YDR452W,YHR161C,0.4
6597,YDR452W,YKL028W,0.68
6598,YDR452W,YKR092C,0.76
6599,YDR453C,YGR185C,0.68
6600,YDR453C,YML028W,0.77
6601,YDR454C,YEL023C,0.34
6602,YDR457W,YDR463W,0.3
6603,YDR457W,YEL026W,0.16
6604,YDR457W,YER099C,0.14
6605,YDR457W,YER149C,0.11
6606,YDR457W,YFR010W,0.11
6607,YDR457W,YFR053C,0.11
6608,YDR457W,YGL106W,0.58
6609,YDR457W,YGR218W,0.11
6610,YDR457W,YGR285C,0.98
6611,YDR457W,YHR042W,0.41552036041070056
6612,YDR457W,YHR064C,0.54
6613,YDR457W,YHR193C,0.11
6614,YDR457W,YIL148W,0.87
6615,YDR457W,YJR056C,0.14
6616,YDR457W,YKL081W,0.11
6617,YDR457W,YLL021W,0.97
6618,YDR457W,YLR192C,0.11
6619,YDR457W,YLR249W,0.99
6620,YDR457W,YMR186W,0.99
6621,YDR457W,YMR304W,0.12
6622,YDR457W,YNL209W,0.11
6623,YDR457W,YOL025W,0.34
6624,YDR457W,YOR217W,0.11
6625,YDR457W,YOR326W,0.51
6626,YDR460W,YER171W,0.92
6627,YDR460W,YIL021W,0.12
6628,YDR460W,YLR005W,0.51
6629,YDR460W,YPR025C,0.99
6630,YDR460W,YPR056W,0.99
6631,YDR462W,YIL070C,0.74
6632,YDR462W,YNL005C,0.82
6633,YDR462W,YNL252C,0.98
6634,YDR462W,YNL284C,0.39
6635,YDR463W,YOL038W,0.11
6636,YDR469W,YHR119W,0.97
6637,YDR469W,YKL018W,0.67
6638,YDR469W,YLR015W,0.98
6639,YDR469W,YPL138C,0.98
6640,YDR470C,YFR031C,0.16
6641,YDR470C,YML131W,0.39
6642,YDR472W,YMR304W,0.12
6643,YDR472W,YOR115C,0.77
6644,YDR473C,YER112W,0.75
6645,YDR473C,YER146W,0.14
6646,YDR473C,YER172C,0.95
6647,YDR473C,YFL017W-A,0.41552036041070056
6648,YDR473C,YGR091W,0.95
6649,YDR473C,YHR039C-A,0.41552036041070056
6650,YDR473C,YHR165C,0.99
6651,YDR473C,YJR022W,0.84
6652,YDR473C,YKL173W,0.94
6653,YDR473C,YLR438C-A,0.34
6654,YDR473C,YNL147W,0.21
6655,YDR473C,YNR011C,0.81
6656,YDR473C,YOR308C,0.99
6657,YDR473C,YPR182W,0.82
6658,YDR475C,YER133W,0.41552036041070056
6659,YDR475C,YLR096W,0.41552036041070056
6660,YDR475C,YOR289W,0.41552036041070056
6661,YDR477W,YER027C,0.99
6662,YDR477W,YER129W,0.41
6663,YDR477W,YER162C,0.14
6664,YDR477W,YGL115W,0.99
6665,YDR477W,YGL208W,0.84
6666,YDR477W,YPL048W,0.12
6667,YDR478W,YGR180C,0.24
6668,YDR478W,YHR062C,0.19
6669,YDR478W,YHR118C,0.24
6670,YDR478W,YJL072C,0.13
6671,YDR478W,YLR335W,0.24
6672,YDR478W,YML006C,0.23
6673,YDR478W,YNL102W,0.24
6674,YDR478W,YNL221C,0.94
6675,YDR478W,YNL282W,0.18
6676,YDR478W,YNR043W,0.24
6677,YDR478W,YOL017W,0.24
6678,YDR478W,YOR075W,0.27
6679,YDR478W,YPL117C,0.24
6680,YDR478W,YPL183C,0.24
6681,YDR478W,YPR112C,0.24
6682,YDR480W,YGL245W,0.3
6683,YDR480W,YLL026W,0.25
6684,YDR480W,YMR186W,0.74
6685,YDR481C,YFR044C,0.22
6686,YDR482C,YLL036C,0.69
6687,YDR482C,YLR016C,0.12
6688,YDR482C,YLR117C,0.69
6689,YDR482C,YML014W,0.1
6690,YDR482C,YMR240C,0.4
6691,YDR482C,YOR159C,0.12
6692,YDR482C,YPL151C,0.69
6693,YDR484W,YJL029C,0.77
6694,YDR484W,YNL209W,0.64
6695,YDR484W,YPR108W,0.21
6696,YDR485C,YGR086C,0.69
6697,YDR485C,YJL081C,0.92
6698,YDR485C,YLR085C,0.2
6699,YDR485C,YLR385C,0.94
6700,YDR485C,YML041C,0.85
6701,YDR485C,YNL107W,0.2
6702,YDR485C,YPL235W,0.99
6703,YDR486C,YLR181C,0.68
6704,YDR489W,YJL072C,0.99
6705,YDR489W,YOL146W,0.77
6706,YDR490C,YGR086C,0.92
6707,YDR490C,YKL206C,0.13
6708,YDR490C,YOR267C,0.13
6709,YDR490C,YPL004C,0.98
6710,YDR490C,YPL005W,0.38
6711,YDR491C,YLL022C,0.17
6712,YDR494W,YER050C,0.84
6713,YDR494W,YIL070C,0.83
6714,YDR494W,YKL028W,0.17
6715,YDR494W,YNL137C,0.39
6716,YDR494W,YNR036C,0.44
6717,YDR495C,YPR110C,0.36
6718,YDR496C,YEL034W,0.21
6719,YDR496C,YHL034C,0.32
6720,YDR496C,YHR042W,0.41552036041070056
6721,YDR496C,YHR066W,0.7
6722,YDR496C,YKL023W,0.15
6723,YDR496C,YKL122C,0.11
6724,YDR496C,YLR150W,0.75
6725,YDR496C,YLR197W,0.13
6726,YDR496C,YLR259C,0.15
6727,YDR496C,YLR398C,0.15
6728,YDR496C,YLR455W,0.16
6729,YDR496C,YMR180C,0.14
6730,YDR496C,YMR229C,0.19
6731,YDR496C,YNL061W,0.16
6732,YDR496C,YPR144C,0.63
6733,YDR496C,YPR169W,0.99
6734,YDR498C,YML058W,0.32
6735,YDR499W,YJR096W,0.39
6736,YDR499W,YKL081W,0.11
6737,YDR499W,YLR249W,0.12
6738,YDR499W,YNL312W,0.31
6739,YDR501W,YKR078W,0.34
6740,YDR502C,YER053C,0.2
6741,YDR502C,YER162C,0.15
6742,YDR502C,YGL129C,0.2
6743,YDR502C,YGL207W,0.19
6744,YDR502C,YHL014C,0.64
6745,YDR502C,YLR039C,0.14
6746,YDR502C,YLR180W,0.99
6747,YDR502C,YLR256W,0.2
6748,YDR502C,YLR418C,0.15
6749,YDR502C,YLR427W,0.14
6750,YDR502C,YML014W,0.13
6751,YDR502C,YNL087W,0.2
6752,YDR505C,YLR249W,0.15
6753,YDR505C,YMR229C,0.14
6754,YDR506C,YFL008W,0.18
6755,YDR507C,YGL106W,0.26
6756,YDR507C,YGL207W,0.26
6757,YDR507C,YHR107C,0.7
6758,YDR507C,YIR008C,0.34
6759,YDR507C,YIR022W,0.88
6760,YDR507C,YJR076C,0.22
6761,YDR507C,YKL075C,0.14
6762,YDR507C,YKR048C,0.99
6763,YDR507C,YLR175W,0.3
6764,YDR507C,YLR197W,0.25
6765,YDR507C,YLR314C,0.22
6766,YDR507C,YLR432W,0.19
6767,YDR507C,YMR139W,0.49
6768,YDR507C,YNL246W,0.3
6769,YDR507C,YOR124C,0.1
6770,YDR507C,YPR160W,0.2
6771,YDR507C,YPR161C,0.12
6772,YDR508C,YLR330W,0.16
6773,YDR510W,YEL034W,0.16
6774,YDR510W,YER120W,0.15
6775,YDR510W,YFR011C,0.16
6776,YDR510W,YFR053C,0.11
6777,YDR510W,YGL055W,0.16
6778,YDR510W,YHR067W,0.16
6779,YDR510W,YIL148W,0.24
6780,YDR510W,YJL052W,0.15
6781,YDR510W,YKL157W,0.11
6782,YDR510W,YLR064W,0.16
6783,YDR510W,YLR347C,0.11
6784,YDR510W,YMR186W,0.64
6785,YDR510W,YMR247C,0.16
6786,YDR510W,YNL209W,0.11
6787,YDR510W,YNL312W,0.11
6788,YDR510W,YOR027W,0.11
6789,YDR510W,YOR181W,0.11
6790,YDR510W,YOR355W,0.16
6791,YDR510W,YPR164W,0.11
6792,YDR510W,YPR180W,0.16
6793,YDR515W,YGR013W,0.27
6794,YDR515W,YIR001C,0.14
6795,YDR515W,YJR070C,0.11
6796,YDR515W,YKL012W,0.21
6797,YDR515W,YKL173W,0.21
6798,YDR515W,YLL036C,0.21
6799,YDR515W,YML046W,0.21
6800,YDR515W,YNL308C,0.14
6801,YDR515W,YOL139C,0.77
6802,YDR515W,YOR159C,0.14
6803,YDR515W,YOR359W,0.14
6804,YDR515W,YOR361C,0.12
6805,YDR515W,YPR178W,0.2
6806,YDR515W,YPR188C,0.29
6807,YDR516C,YMR229C,0.1
6808,YDR517W,YIL109C,0.31
6809,YDR517W,YLR429W,0.12
6810,YDR517W,YLR435W,0.11
6811,YDR517W,YML079W,0.16
6812,YDR517W,YMR016C,0.11
6813,YDR517W,YNR011C,0.11
6814,YDR517W,YPL095C,0.17
6815,YDR517W,YPR103W,0.14
6816,YDR517W,YPR181C,0.99
6817,YDR519W,YGL014W,0.29
6818,YDR519W,YOL088C,0.3
6819,YDR519W,YOR261C,0.6
6820,YDR520C,YPR034W,0.4
6821,YDR523C,YGL062W,0.45
6822,YDR523C,YKR084C,0.13
6823,YDR523C,YLL005C,0.36
6824,YDR523C,YPL254W,0.34
6825,YDR527W,YLR381W,0.15
6826,YDR532C,YGL093W,0.77
6827,YDR533C,YFL014W,0.12
6828,YDR533C,YHR081W,0.14
6829,YDR533C,YKL135C,0.11
6830,YDR533C,YLR314C,0.36
6831,YDR533C,YMR322C,0.88
6832,YDR533C,YNR001C,0.13
6833,YDR538W,YMR304W,0.65
6834,YEL001C,YGR126W,0.33
6835,YEL001C,YLR429W,0.76
6836,YEL001C,YMR186W,0.23
6837,YEL001C,YOL109W,0.24
6838,YEL002C,YIL076W,0.16
6839,YEL003W,YGR078C,0.99
6840,YEL003W,YHR135C,0.13
6841,YEL003W,YHR193C,0.11
6842,YEL003W,YJL041W,0.6
6843,YEL003W,YJL147C,0.14
6844,YEL003W,YJL179W,0.88
6845,YEL003W,YLR175W,0.1
6846,YEL003W,YLR200W,0.94
6847,YEL003W,YML094W,0.99
6848,YEL003W,YNL153C,0.99
6849,YEL005C,YGL079W,0.77
6850,YEL005C,YKL061W,0.26
6851,YEL005C,YLR408C,0.68
6852,YEL005C,YNL086W,0.7
6853,YEL012W,YGL013C,0.22
6854,YEL012W,YGL173C,0.25
6855,YEL012W,YIL017C,0.15
6856,YEL012W,YIL097W,0.19
6857,YEL012W,YIL152W,0.22
6858,YEL012W,YLR410W,0.51
6859,YEL012W,YMR140W,0.15
6860,YEL012W,YNL002C,0.2
6861,YEL012W,YOR061W,0.15
6862,YEL013W,YLR381W,0.12
6863,YEL013W,YNL168C,0.66
6864,YEL014C,YNL220W,0.12
6865,YEL015W,YER035W,0.98
6866,YEL015W,YER112W,0.11
6867,YEL015W,YJL124C,0.29
6868,YEL015W,YKL104C,0.12
6869,YEL015W,YLR150W,0.16
6870,YEL015W,YLR419W,0.16
6871,YEL015W,YLR438C-A,0.33
6872,YEL015W,YNL118C,0.99
6873,YEL015W,YNL147W,0.14
6874,YEL015W,YOL149W,0.85
6875,YEL017W,YNL293W,0.4
6876,YEL018W,YFL024C,0.97
6877,YEL018W,YGR002C,0.83
6878,YEL018W,YHR090C,0.93
6879,YEL018W,YHR099W,0.36
6880,YEL018W,YHR121W,0.12
6881,YEL018W,YIL115C,0.14
6882,YEL018W,YJL081C,0.96
6883,YEL018W,YJR082C,0.99
6884,YEL018W,YLR150W,0.22
6885,YEL018W,YLR399C,0.12
6886,YEL018W,YML007W,0.12
6887,YEL018W,YNL107W,0.97
6888,YEL018W,YNL136W,0.99
6889,YEL018W,YOL012C,0.25
6890,YEL018W,YOR244W,0.4
6891,YEL018W,YOR361C,0.17
6892,YEL018W,YPR023C,0.99
6893,YEL018W,YPR049C,0.11
6894,YEL019C,YLR383W,0.2
6895,YEL019C,YOL034W,0.68
6896,YEL021W,YMR074C,0.61
6897,YEL022W,YHR027C,0.11
6898,YEL023C,YER155C,0.11
6899,YEL023C,YFR053C,0.41
6900,YEL023C,YHL002W,0.3
6901,YEL023C,YJL052W,0.32
6902,YEL023C,YJL203W,0.87
6903,YEL023C,YJR009C,0.64
6904,YEL023C,YKL018W,0.11
6905,YEL023C,YKL216W,0.39
6906,YEL023C,YLR249W,0.64
6907,YEL023C,YLR262CA,0.41552036041070056
6908,YEL023C,YMR186W,0.23
6909,YEL023C,YOR269W,0.31
6910,YEL023C,YOR305W,0.31
6911,YEL023C,YOR362C,0.26
6912,YEL023C,YOR368W,0.29
6913,YEL024W,YKR081C,0.1
6914,YEL026W,YEL055C,0.21
6915,YEL026W,YER112W,0.18
6916,YEL026W,YER146W,0.16
6917,YEL026W,YFR010W,0.17
6918,YEL026W,YGL078C,0.36
6919,YEL026W,YGL099W,0.16
6920,YEL026W,YGL252C,0.21
6921,YEL026W,YGR086C,0.16
6922,YEL026W,YGR091W,0.21
6923,YEL026W,YHR013C,0.4
6924,YEL026W,YHR062C,0.16
6925,YEL026W,YHR161C,0.4
6926,YEL026W,YHR165C,0.22
6927,YEL026W,YIL043C,0.17
6928,YEL026W,YIL056W,0.4
6929,YEL026W,YJL033W,0.17
6930,YEL026W,YJL128C,0.4
6931,YEL026W,YJL168C,0.16
6932,YEL026W,YJR010C-A,0.33
6933,YEL026W,YJR043C,0.16
6934,YEL026W,YKL160W,0.17
6935,YEL026W,YKR082W,0.26
6936,YEL026W,YKR092C,0.22
6937,YEL026W,YLL002W,0.16
6938,YEL026W,YLR006C,0.22
6939,YEL026W,YLR197W,0.89
6940,YEL026W,YLR398C,0.68
6941,YEL026W,YLR429W,0.15
6942,YEL026W,YMR014W,0.36
6943,YEL026W,YMR031C,0.49
6944,YEL026W,YMR110C,0.22
6945,YEL026W,YMR229C,0.21
6946,YEL026W,YMR304W,0.36
6947,YEL026W,YNL049C,0.22
6948,YEL026W,YNL155W,0.45
6949,YEL026W,YNL251C,0.2
6950,YEL026W,YOR035C,0.17
6951,YEL026W,YOR172W,0.22
6952,YEL026W,YOR347C,0.22
6953,YEL026W,YPL009C,0.22
6954,YEL026W,YPL110C,0.17
6955,YEL026W,YPL226W,0.17
6956,YEL026W,YPR029C,0.22
6957,YEL026W,YPR178W,0.84
6958,YEL030W,YJL047C,0.12
6959,YEL030W,YJL138C,0.3
6960,YEL030W,YKL191W,0.75
6961,YEL030W,YLR203C,0.88
6962,YEL030W,YMR214W,0.32
6963,YEL030W,YNL250W,0.49
6964,YEL030W,YNL262W,0.15
6965,YEL030W,YOR123C,0.11
6966,YEL030W,YPL207W,0.16
6967,YEL031W,YER157W,0.41552036041070056
6968,YEL031W,YGR120C,0.41552036041070056
6969,YEL031W,YGR124W,0.2
6970,YEL031W,YJL168C,0.41552036041070056
6971,YEL031W,YKL210W,0.15
6972,YEL031W,YKL216W,0.41552036041070056
6973,YEL031W,YLR258W,0.41552036041070056
6974,YEL031W,YML071C,0.41552036041070056
6975,YEL031W,YNL041C,0.41552036041070056
6976,YEL031W,YNL051W,0.41552036041070056
6977,YEL031W,YNR056C,0.41552036041070056
6978,YEL031W,YOR027W,0.13
6979,YEL031W,YPL048W,0.41552036041070056
6980,YEL032W,YKL018W,0.16
6981,YEL034W,YER172C,0.15
6982,YEL034W,YFL013C,0.66
6983,YEL034W,YGL025C,0.38
6984,YEL034W,YIL035C,0.11
6985,YEL034W,YIL148W,0.8
6986,YEL034W,YJL128C,0.4
6987,YEL034W,YJR047C,0.42
6988,YEL034W,YKL047W,0.4
6989,YEL034W,YKL191W,0.15
6990,YEL034W,YKL212W,0.33
6991,YEL034W,YLR069C,0.48
6992,YEL034W,YLR231C,0.2
6993,YEL034W,YML056C,0.16
6994,YEL034W,YNL041C,0.11
6995,YEL034W,YNL085W,0.65
6996,YEL034W,YNL248C,0.33
6997,YEL034W,YNL250W,0.36
6998,YEL034W,YNL293W,0.4
6999,YEL034W,YNR051C,0.46
7000,YEL034W,YOL059W,0.7
7001,YEL034W,YOR261C,0.65
7002,YEL034W,YOR319W,0.16
7003,YEL034W,YPL001W,0.22
7004,YEL034W,YPL022W,0.15
7005,YEL034W,YPL144W,0.53
7006,YEL034W,YPR089W,0.41552036041070056
7007,YEL034W,YPR173C,0.65
7008,YEL037C,YER048C,0.15
7009,YEL037C,YER095W,0.58
7010,YEL037C,YER125W,0.17
7011,YEL037C,YER162C,0.99
7012,YEL037C,YFR004W,0.39
7013,YEL037C,YFR052W,0.11
7014,YEL037C,YGL011C,0.12
7015,YEL037C,YGL106W,0.56
7016,YEL037C,YGR080W,0.12
7017,YEL037C,YHR027C,0.99
7018,YEL037C,YHR029C,0.17
7019,YEL037C,YHR121W,0.12
7020,YEL037C,YHR184W,0.16
7021,YEL037C,YHR200W,0.35
7022,YEL037C,YIL075C,0.99
7023,YEL037C,YIL148W,0.78
7024,YEL037C,YJL080C,0.11
7025,YEL037C,YJR065C,0.77
7026,YEL037C,YKL145W,0.99
7027,YEL037C,YLL050C,0.37
7028,YEL037C,YLR014C,0.15
7029,YEL037C,YLR425W,0.17
7030,YEL037C,YLR429W,0.7
7031,YEL037C,YML011C,0.97
7032,YEL037C,YNL055C,0.17
7033,YEL037C,YNL138W,0.11
7034,YEL037C,YNR031C,0.75
7035,YEL037C,YOR117W,0.53
7036,YEL037C,YOR259C,0.99
7037,YEL037C,YOR261C,0.11
7038,YEL037C,YOR326W,0.11
7039,YEL037C,YPL096W,0.99
7040,YEL037C,YPR165W,0.16
7041,YEL037C,YPR171W,0.11
7042,YEL039C,YPL144W,0.53
7043,YEL043W,YKL142W,0.32
7044,YEL044W,YER092W,0.3
7045,YEL044W,YGL150C,0.77
7046,YEL044W,YJL081C,0.3
7047,YEL044W,YLR052W,0.41
7048,YEL044W,YNL059C,0.77
7049,YEL044W,YOR141C,0.3
7050,YEL044W,YPL235W,0.85
7051,YEL048C,YGL137W,0.14
7052,YEL048C,YPR110C,0.15
7053,YEL050C,YMR193W,0.4
7054,YEL051W,YGR198W,0.45
7055,YEL051W,YHR039C-A,0.41552036041070056
7056,YEL051W,YLR429W,0.36
7057,YEL052W,YJL078C,0.16
7058,YEL052W,YJL084C,0.11
7059,YEL052W,YLR305C,0.11
7060,YEL052W,YLR347C,0.11
7061,YEL052W,YNL293W,0.11
7062,YEL052W,YOR070C,0.16
7063,YEL053C,YFL008W,0.15
7064,YEL053C,YPR051W,0.77
7065,YEL054C,YGL120C,0.62
7066,YEL054C,YIL069C,0.59
7067,YEL054C,YLR097C,0.59
7068,YEL054C,YOR293W,0.77
7069,YEL055C,YGL234W,0.11
7070,YEL055C,YGR128C,0.98
7071,YEL055C,YHR042W,0.41552036041070056
7072,YEL055C,YHR121W,0.14
7073,YEL055C,YHR196W,0.32
7074,YEL055C,YJL109C,0.99
7075,YEL055C,YKL082C,0.2
7076,YEL055C,YKR092C,0.13
7077,YEL055C,YMR093W,0.3
7078,YEL055C,YOR362C,0.25
7079,YEL055C,YPL093W,0.21
7080,YEL055C,YPL126W,0.99
7081,YEL055C,YPL190C,0.1
7082,YEL055C,YPR164W,0.13
7083,YEL056W,YER006W,0.25
7084,YEL056W,YER161C,0.23
7085,YEL056W,YGR104C,0.35
7086,YEL056W,YHR041C,0.77
7087,YEL056W,YHR118C,0.58
7088,YEL056W,YHR193C,0.25
7089,YEL056W,YLL004W,0.99
7090,YEL056W,YLL022C,0.98
7091,YEL056W,YLR259C,0.25
7092,YEL056W,YML028W,0.23
7093,YEL056W,YML065W,0.5
7094,YEL056W,YML105C,0.3
7095,YEL056W,YML131W,0.29
7096,YEL056W,YMR230W,0.53
7097,YEL056W,YNL030W,0.99
7098,YEL056W,YNL031C,0.99
7099,YEL056W,YNL261W,0.97
7100,YEL056W,YOR386W,0.68
7101,YEL056W,YPL001W,0.98
7102,YEL056W,YPL047W,0.12
7103,YEL056W,YPR014C,0.25
7104,YEL056W,YPR162C,0.99
7105,YEL057C,YER021W,0.57
7106,YEL058W,YOR124C,0.15
7107,YEL058W,YPL022W,0.12
7108,YEL060C,YNL106C,0.4
7109,YEL060C,YNL186W,0.72
7110,YEL060C,YOR168W,0.75
7111,YEL061C,YER012W,0.32
7112,YEL061C,YER091C,0.15
7113,YEL061C,YGR135W,0.33
7114,YEL061C,YGR253C,0.4
7115,YEL061C,YOL038W,0.28
7116,YEL062W,YJL137C,0.19
7117,YEL070W,YGR104C,0.12
7118,YEL070W,YMR186W,0.51
7119,YEL071W,YMR049C,0.11
7120,YEL077C,YIL035C,0.1
7121,YER001W,YER011W,0.41552036041070056
7122,YER001W,YGL207W,0.15
7123,YER001W,YKL191W,0.3
7124,YER002W,YLR002C,0.15
7125,YER003C,YIR001C,0.29
7126,YER003C,YNR051C,0.13
7127,YER004W,YOR249C,0.36
7128,YER005W,YLR180W,0.2
7129,YER006W,YER070W,0.11
7130,YER006W,YGL206C,0.13
7131,YER006W,YGL213C,0.29
7132,YER006W,YHR042W,0.25
7133,YER006W,YHR118C,0.1
7134,YER006W,YIL070C,0.12
7135,YER006W,YKL117W,0.27
7136,YER006W,YLR022C,0.11
7137,YER006W,YLR197W,0.15
7138,YER006W,YLR319C,0.17
7139,YER006W,YLR371W,0.46
7140,YER006W,YLR429W,0.11
7141,YER006W,YLR455W,0.12
7142,YER006W,YML065W,0.12
7143,YER006W,YML116W,0.16
7144,YER006W,YMR229C,0.1
7145,YER006W,YMR237W,0.11
7146,YER006W,YNL099C,0.14
7147,YER006W,YNL110C,0.29
7148,YER006W,YNR053C,0.99
7149,YER006W,YOL051W,0.15
7150,YER006W,YOL097C,0.15
7151,YER006W,YOR355W,0.16
7152,YER006W,YPL047W,0.12
7153,YER006W,YPL240C,0.11
7154,YER007CA,YER062C,0.41552036041070056
7155,YER007CA,YGR068C,0.41552036041070056
7156,YER007CA,YJR014W,0.41552036041070056
7157,YER007W,YFR010W,0.11
7158,YER007W,YGL106W,0.18
7159,YER007W,YMR145C,0.26
7160,YER007W,YOR349W,0.68
7161,YER008C,YKL075C,0.2
7162,YER011W,YER161C,0.41552036041070056
7163,YER011W,YGL127C,0.41552036041070056
7164,YER011W,YGL232W,0.41552036041070056
7165,YER011W,YGR095C,0.41552036041070056
7166,YER011W,YGR103W,0.41552036041070056
7167,YER011W,YGR180C,0.41552036041070056
7168,YER011W,YGR202C,0.41552036041070056
7169,YER011W,YGR218W,0.41552036041070056
7170,YER011W,YHR069C,0.41552036041070056
7171,YER011W,YHR090C,0.41552036041070056
7172,YER011W,YIL104C,0.41552036041070056
7173,YER011W,YJL168C,0.41552036041070056
7174,YER011W,YJR007W,0.41552036041070056
7175,YER011W,YJR031C,0.41552036041070056
7176,YER011W,YJR041C,0.41552036041070056
7177,YER011W,YKL114C,0.41552036041070056
7178,YER011W,YKL173W,0.41552036041070056
7179,YER011W,YLR197W,0.41552036041070056
7180,YER011W,YLR298C,0.41552036041070056
7181,YER011W,YLR335W,0.41552036041070056
7182,YER011W,YLR347C,0.41552036041070056
7183,YER011W,YLR418C,0.41552036041070056
7184,YER011W,YML060W,0.41552036041070056
7185,YER011W,YML093W,0.41552036041070056
7186,YER011W,YMR075W,0.41552036041070056
7187,YER011W,YMR125W,0.41552036041070056
7188,YER011W,YMR290C,0.41552036041070056
7189,YER011W,YNL136W,0.41552036041070056
7190,YER011W,YNL139C,0.41552036041070056
7191,YER011W,YNL321W,0.41552036041070056
7192,YER011W,YOL004W,0.41552036041070056
7193,YER011W,YOL021C,0.41552036041070056
7194,YER011W,YOL051W,0.41552036041070056
7195,YER011W,YOR001W,0.41552036041070056
7196,YER011W,YOR098C,0.41552036041070056
7197,YER011W,YOR123C,0.41552036041070056
